sheet_name,country,city,kitchen_id,sku,name,product,mep_classification,suggested_units
Monterrey Centro,MEX,,39 MONTERREY CENTRO,1374,Papaya Maradol Insumo,Papaya Maradol Insumo,Día de la Madre,700
Monterrey Centro,MEX,,39 MONTERREY CENTRO,5319,Frosting Queso Crema y Yogurt,Frosting Queso Crema y Yogurt,Día de la Madre,440
Monterrey Centro,MEX,,39 MONTERREY CENTRO,1303,Crema acida,Crema acida,Día de la Madre,2850
Monterrey Centro,MEX,,39 MONTERREY CENTRO,5392,"Salsa ""Del Barça""","Salsa ""Del Barça""",Día de la Madre,420
Monterrey Centro,MEX,,39 MONTERREY CENTRO,3055,Salsa Burger con Jalapeño,Salsa Burger con Jalapeño,Día de la Madre,380
Monterrey Centro,MEX,,39 MONTERREY CENTRO,1362,Miel de maple,Miel de maple,Día de la Madre,5250
Monterrey Centro,MEX,,39 MONTERREY CENTRO,1836,Arrachera insumo,Arrachera insumo,Día de la Madre,3190
Monterrey Centro,MEX,,39 MONTERREY CENTRO,1491,Totopos,Totopos,Día de la Madre,15400
Monterrey Centro,MEX,,39 MONTERREY CENTRO,1511,Salsa Frutos Rojos,Salsa Frutos Rojos,Día de la Madre,120
Monterrey Centro,MEX,,39 MONTERREY CENTRO,1039,Jugo de Naranja,Jugo de Naranja,Día de la Madre,58
Monterrey Centro,MEX,,39 MONTERREY CENTRO,1117,Porcion de Fruta,Porcion de Fruta,Día de la Madre,6
Monterrey Centro,MEX,,39 MONTERREY CENTRO,1493,Guacamole,Guacamole,Día de la Madre,2200
Monterrey Centro,MEX,,39 MONTERREY CENTRO,3058,Mezcla mantequilla y aceite,Mezcla mantequilla y aceite,Día de la Madre,340
Monterrey Centro,MEX,,39 MONTERREY CENTRO,1503,Avena Preparada,Avena Preparada,Día de la Madre,1620
Monterrey Centro,MEX,,39 MONTERREY CENTRO,1516,Pico de Gallo Produccion,Pico de Gallo Produccion,Día de la Madre,640
Monterrey Centro,MEX,,39 MONTERREY CENTRO,1515,Yogurt Griego Preparado,Yogurt Griego Preparado,Día de la Madre,1440
Monterrey Centro,MEX,,39 MONTERREY CENTRO,1504,Granola Produccion,Granola Produccion,Día de la Madre,315
Monterrey Centro,MEX,,39 MONTERREY CENTRO,1401,Queso Mozzarella,Queso Mozzarella,Día de la Madre,3570
Monterrey Centro,MEX,,39 MONTERREY CENTRO,2738,Queso Panela,Queso Panela,Día de la Madre,1219
Monterrey Centro,MEX,,39 MONTERREY CENTRO,2540,Pan de Papa Fasfu 100 gr,Pan de Papa Fasfu 100 gr,Día de la Madre,13
Monterrey Centro,MEX,,39 MONTERREY CENTRO,1272,Cajeta Insumo,Cajeta Insumo,Día de la Madre,480
Monterrey Centro,MEX,,39 MONTERREY CENTRO,1327,Jamon De Cerdo Insumo,Jamon De Cerdo Insumo,Día de la Madre,580
Monterrey Centro,MEX,,39 MONTERREY CENTRO,1321,Hashbrown McCain,Hashbrown McCain,Día de la Madre,520
Monterrey Centro,MEX,,39 MONTERREY CENTRO,2187,Tarjeta Especial Insumo,Tarjeta Especial Insumo,Día de la Madre,23
Monterrey Centro,MEX,,39 MONTERREY CENTRO,1418,Semillas de chia Insumo,Semillas de chia Insumo,Día de la Madre,28
Lincoln,MEX,,30 LINCOLN,1507,Mezcla Pancakes Tradicionales Liquida,Mezcla Pancakes Tradicionales Liquida,Día de la Madre,14560
Lincoln,MEX,,30 LINCOLN,1505,Mezcla Pancakes Avena Liquida,Mezcla Pancakes Avena Liquida,Día de la Madre,5670
Lincoln,MEX,,30 LINCOLN,5444,Chilaquiles verdes toppings default,Chilaquiles verdes toppings default,Día de la Madre,10
Lincoln,MEX,,30 LINCOLN,5809,Pancakes Tradicionales Nuevos,Pancakes Tradicionales Nuevos,Día de la Madre,16
Lincoln,MEX,,30 LINCOLN,2189,Tarjeta Dia de las Madres.🌷,Tarjeta Dia de las Madres.🌷,Día de la Madre,16
Lincoln,MEX,,30 LINCOLN,6403,Pancakes de Cajeta y Plátano. 🆕,Pancakes de Cajeta y Plátano. 🆕,Día de la Madre,12
Lincoln,MEX,,30 LINCOLN,6218,Croissant de Frutos Rojos,Croissant de Frutos Rojos,Día de la Madre,2
Lincoln,MEX,,30 LINCOLN,1288,Chorizo Insumo,Chorizo Insumo,Día de la Madre,1280
Lincoln,MEX,,30 LINCOLN,1471,Frijol Refrito,Frijol Refrito,Día de la Madre,3120
Lincoln,MEX,,30 LINCOLN,1532,Arroz Blanco Cocido,Arroz Blanco Cocido,Día de la Madre,2920
Lincoln,MEX,,30 LINCOLN,6204,Salsa Verde UND 🆕,Salsa Verde UND 🆕,Día de la Madre,151
Lincoln,MEX,,30 LINCOLN,6205,Salsa Roja UND 🆕,Salsa Roja UND 🆕,Día de la Madre,84
Lincoln,MEX,,30 LINCOLN,1434,Tocineta,Tocineta,Día de la Madre,504
Lincoln,MEX,,30 LINCOLN,1245,Almendra Fileteada Insumo,Almendra Fileteada Insumo,Día de la Madre,570
Lincoln,MEX,,30 LINCOLN,1304,Croissant Grande,Croissant Grande,Día de la Madre,6
Lincoln,MEX,,30 LINCOLN,1430,Tapa Bowl Kraft Chico,Tapa Bowl Kraft Chico,Día de la Madre,70
Lincoln,MEX,,30 LINCOLN,1266,Bowl Kraft Chico,Bowl Kraft Chico,Día de la Madre,69
Lincoln,MEX,,30 LINCOLN,1431,Tapa Bowl Kraft Grande,Tapa Bowl Kraft Grande,Día de la Madre,146
Lincoln,MEX,,30 LINCOLN,1267,Bowl Kraft Grande,Bowl Kraft Grande,Día de la Madre,147
Lincoln,MEX,,30 LINCOLN,1395,Porta Hamburguesa,Porta Hamburguesa,Día de la Madre,15
Lincoln,MEX,,30 LINCOLN,1271,Caja Lounch,Caja Lounch,Día de la Madre,14
Lincoln,MEX,,30 LINCOLN,1419,servilletas,servilletas,Día de la Madre,346
Lincoln,MEX,,30 LINCOLN,1669,Bowl Sopa,Bowl Sopa,Día de la Madre,18
Lincoln,MEX,,30 LINCOLN,1670,Tapa Bowl Sopa,Tapa Bowl Sopa,Día de la Madre,18
Lincoln,MEX,,30 LINCOLN,1311,Espinaca,Espinaca,Día de la Madre,310
Lincoln,MEX,,30 LINCOLN,2381,Jitomate Saladed,Jitomate Saladed,Día de la Madre,2835
Lincoln,MEX,,30 LINCOLN,1289,Cilantro Insumo,Cilantro Insumo,Día de la Madre,127
Lincoln,MEX,,30 LINCOLN,1276,Cebolla Blanca Insumo,Cebolla Blanca Insumo,Día de la Madre,3040
Lincoln,MEX,,30 LINCOLN,1249,Arandano fresco Insumo,Arandano fresco Insumo,Día de la Madre,480
Lincoln,MEX,,30 LINCOLN,1257,Banano Criollo Insumo,Banano Criollo Insumo,Día de la Madre,1188
Lincoln,MEX,,30 LINCOLN,1312,Fresa Insumo,Fresa Insumo,Día de la Madre,1073
Lincoln,MEX,,30 LINCOLN,1391,Pina Miel Insumo,Pina Miel Insumo,Día de la Madre,490
Lincoln,MEX,,30 LINCOLN,1374,Papaya Maradol Insumo,Papaya Maradol Insumo,Día de la Madre,490
Lincoln,MEX,,30 LINCOLN,5319,Frosting Queso Crema y Yogurt,Frosting Queso Crema y Yogurt,Día de la Madre,480
Lincoln,MEX,,30 LINCOLN,1303,Crema acida,Crema acida,Día de la Madre,3000
Lincoln,MEX,,30 LINCOLN,5392,"Salsa ""Del Barça""","Salsa ""Del Barça""",Día de la Madre,420
Lincoln,MEX,,30 LINCOLN,3055,Salsa Burger con Jalapeño,Salsa Burger con Jalapeño,Día de la Madre,460
Lincoln,MEX,,30 LINCOLN,1362,Miel de maple,Miel de maple,Día de la Madre,4530
Lincoln,MEX,,30 LINCOLN,1836,Arrachera insumo,Arrachera insumo,Día de la Madre,3850
Lincoln,MEX,,30 LINCOLN,1491,Totopos,Totopos,Día de la Madre,16000
Lincoln,MEX,,30 LINCOLN,1511,Salsa Frutos Rojos,Salsa Frutos Rojos,Día de la Madre,120
Lincoln,MEX,,30 LINCOLN,1039,Jugo de Naranja,Jugo de Naranja,Día de la Madre,47
Lincoln,MEX,,30 LINCOLN,1117,Porcion de Fruta,Porcion de Fruta,Día de la Madre,5
Lincoln,MEX,,30 LINCOLN,1493,Guacamole,Guacamole,Día de la Madre,2350
Lincoln,MEX,,30 LINCOLN,3058,Mezcla mantequilla y aceite,Mezcla mantequilla y aceite,Día de la Madre,420
Lincoln,MEX,,30 LINCOLN,1503,Avena Preparada,Avena Preparada,Día de la Madre,900
Lincoln,MEX,,30 LINCOLN,1516,Pico de Gallo Produccion,Pico de Gallo Produccion,Día de la Madre,640
Lincoln,MEX,,30 LINCOLN,1515,Yogurt Griego Preparado,Yogurt Griego Preparado,Día de la Madre,720
Lincoln,MEX,,30 LINCOLN,1504,Granola Produccion,Granola Produccion,Día de la Madre,140
Lincoln,MEX,,30 LINCOLN,1401,Queso Mozzarella,Queso Mozzarella,Día de la Madre,3990
Lincoln,MEX,,30 LINCOLN,2738,Queso Panela,Queso Panela,Día de la Madre,1311
Lincoln,MEX,,30 LINCOLN,2540,Pan de Papa Fasfu 100 gr,Pan de Papa Fasfu 100 gr,Día de la Madre,12
Lincoln,MEX,,30 LINCOLN,1272,Cajeta Insumo,Cajeta Insumo,Día de la Madre,560
Lincoln,MEX,,30 LINCOLN,1327,Jamon De Cerdo Insumo,Jamon De Cerdo Insumo,Día de la Madre,660
Lincoln,MEX,,30 LINCOLN,1321,Hashbrown McCain,Hashbrown McCain,Día de la Madre,520
Lincoln,MEX,,30 LINCOLN,2187,Tarjeta Especial Insumo,Tarjeta Especial Insumo,Día de la Madre,16
Lincoln,MEX,,30 LINCOLN,1418,Semillas de chia Insumo,Semillas de chia Insumo,Día de la Madre,14
Cumbres,MEX,,17 CUMBRES,1507,Mezcla Pancakes Tradicionales Liquida,Mezcla Pancakes Tradicionales Liquida,Día de la Madre,25740
Cumbres,MEX,,17 CUMBRES,1505,Mezcla Pancakes Avena Liquida,Mezcla Pancakes Avena Liquida,Día de la Madre,8370
Cumbres,MEX,,17 CUMBRES,5444,Chilaquiles verdes toppings default,Chilaquiles verdes toppings default,Día de la Madre,18
Cumbres,MEX,,17 CUMBRES,5809,Pancakes Tradicionales Nuevos,Pancakes Tradicionales Nuevos,Día de la Madre,28
Cumbres,MEX,,17 CUMBRES,2189,Tarjeta Dia de las Madres.🌷,Tarjeta Dia de las Madres.🌷,Día de la Madre,30
Cumbres,MEX,,17 CUMBRES,6403,Pancakes de Cajeta y Plátano. 🆕,Pancakes de Cajeta y Plátano. 🆕,Día de la Madre,22
Cumbres,MEX,,17 CUMBRES,6218,Croissant de Frutos Rojos,Croissant de Frutos Rojos,Día de la Madre,5
Cumbres,MEX,,17 CUMBRES,1288,Chorizo Insumo,Chorizo Insumo,Día de la Madre,1200
Cumbres,MEX,,17 CUMBRES,1471,Frijol Refrito,Frijol Refrito,Día de la Madre,2820
Cumbres,MEX,,17 CUMBRES,1532,Arroz Blanco Cocido,Arroz Blanco Cocido,Día de la Madre,2280
Cumbres,MEX,,17 CUMBRES,6204,Salsa Verde UND 🆕,Salsa Verde UND 🆕,Día de la Madre,165
Cumbres,MEX,,17 CUMBRES,6205,Salsa Roja UND 🆕,Salsa Roja UND 🆕,Día de la Madre,74
Cumbres,MEX,,17 CUMBRES,1434,Tocineta,Tocineta,Día de la Madre,504
Cumbres,MEX,,17 CUMBRES,1245,Almendra Fileteada Insumo,Almendra Fileteada Insumo,Día de la Madre,660
Cumbres,MEX,,17 CUMBRES,1304,Croissant Grande,Croissant Grande,Día de la Madre,8
Cumbres,MEX,,17 CUMBRES,1430,Tapa Bowl Kraft Chico,Tapa Bowl Kraft Chico,Día de la Madre,51
Cumbres,MEX,,17 CUMBRES,1266,Bowl Kraft Chico,Bowl Kraft Chico,Día de la Madre,51
Cumbres,MEX,,17 CUMBRES,1431,Tapa Bowl Kraft Grande,Tapa Bowl Kraft Grande,Día de la Madre,207
Cumbres,MEX,,17 CUMBRES,1267,Bowl Kraft Grande,Bowl Kraft Grande,Día de la Madre,208
Cumbres,MEX,,17 CUMBRES,1395,Porta Hamburguesa,Porta Hamburguesa,Día de la Madre,20
Cumbres,MEX,,17 CUMBRES,1271,Caja Lounch,Caja Lounch,Día de la Madre,15
Cumbres,MEX,,17 CUMBRES,1419,servilletas,servilletas,Día de la Madre,387
Cumbres,MEX,,17 CUMBRES,1669,Bowl Sopa,Bowl Sopa,Día de la Madre,18
Cumbres,MEX,,17 CUMBRES,1670,Tapa Bowl Sopa,Tapa Bowl Sopa,Día de la Madre,18
Cumbres,MEX,,17 CUMBRES,1311,Espinaca,Espinaca,Día de la Madre,270
Cumbres,MEX,,17 CUMBRES,2381,Jitomate Saladed,Jitomate Saladed,Día de la Madre,1995
Cumbres,MEX,,17 CUMBRES,1289,Cilantro Insumo,Cilantro Insumo,Día de la Madre,116
Cumbres,MEX,,17 CUMBRES,1276,Cebolla Blanca Insumo,Cebolla Blanca Insumo,Día de la Madre,2880
Cumbres,MEX,,17 CUMBRES,1249,Arandano fresco Insumo,Arandano fresco Insumo,Día de la Madre,840
Cumbres,MEX,,17 CUMBRES,1257,Banano Criollo Insumo,Banano Criollo Insumo,Día de la Madre,1620
Cumbres,MEX,,17 CUMBRES,1312,Fresa Insumo,Fresa Insumo,Día de la Madre,1295
Cumbres,MEX,,17 CUMBRES,1391,Pina Miel Insumo,Pina Miel Insumo,Día de la Madre,420
Cumbres,MEX,,17 CUMBRES,1374,Papaya Maradol Insumo,Papaya Maradol Insumo,Día de la Madre,420
Cumbres,MEX,,17 CUMBRES,5319,Frosting Queso Crema y Yogurt,Frosting Queso Crema y Yogurt,Día de la Madre,880
Cumbres,MEX,,17 CUMBRES,1303,Crema acida,Crema acida,Día de la Madre,2970
Cumbres,MEX,,17 CUMBRES,5392,"Salsa ""Del Barça""","Salsa ""Del Barça""",Día de la Madre,450
Cumbres,MEX,,17 CUMBRES,3055,Salsa Burger con Jalapeño,Salsa Burger con Jalapeño,Día de la Madre,620
Cumbres,MEX,,17 CUMBRES,1362,Miel de maple,Miel de maple,Día de la Madre,7710
Cumbres,MEX,,17 CUMBRES,1836,Arrachera insumo,Arrachera insumo,Día de la Madre,3190
Cumbres,MEX,,17 CUMBRES,1491,Totopos,Totopos,Día de la Madre,18900
Cumbres,MEX,,17 CUMBRES,1511,Salsa Frutos Rojos,Salsa Frutos Rojos,Día de la Madre,200
Cumbres,MEX,,17 CUMBRES,1039,Jugo de Naranja,Jugo de Naranja,Día de la Madre,72
Cumbres,MEX,,17 CUMBRES,1117,Porcion de Fruta,Porcion de Fruta,Día de la Madre,6
Cumbres,MEX,,17 CUMBRES,1493,Guacamole,Guacamole,Día de la Madre,2200
Cumbres,MEX,,17 CUMBRES,3058,Mezcla mantequilla y aceite,Mezcla mantequilla y aceite,Día de la Madre,510
Cumbres,MEX,,17 CUMBRES,1503,Avena Preparada,Avena Preparada,Día de la Madre,1260
Cumbres,MEX,,17 CUMBRES,1516,Pico de Gallo Produccion,Pico de Gallo Produccion,Día de la Madre,520
Cumbres,MEX,,17 CUMBRES,1515,Yogurt Griego Preparado,Yogurt Griego Preparado,Día de la Madre,1080
Cumbres,MEX,,17 CUMBRES,1504,Granola Produccion,Granola Produccion,Día de la Madre,245
Cumbres,MEX,,17 CUMBRES,1401,Queso Mozzarella,Queso Mozzarella,Día de la Madre,3660
Cumbres,MEX,,17 CUMBRES,2738,Queso Panela,Queso Panela,Día de la Madre,1265
Cumbres,MEX,,17 CUMBRES,2540,Pan de Papa Fasfu 100 gr,Pan de Papa Fasfu 100 gr,Día de la Madre,17
Cumbres,MEX,,17 CUMBRES,1272,Cajeta Insumo,Cajeta Insumo,Día de la Madre,1000
Cumbres,MEX,,17 CUMBRES,1327,Jamon De Cerdo Insumo,Jamon De Cerdo Insumo,Día de la Madre,560
Cumbres,MEX,,17 CUMBRES,1321,Hashbrown McCain,Hashbrown McCain,Día de la Madre,1040
Cumbres,MEX,,17 CUMBRES,2187,Tarjeta Especial Insumo,Tarjeta Especial Insumo,Día de la Madre,30
Cumbres,MEX,,17 CUMBRES,1418,Semillas de chia Insumo,Semillas de chia Insumo,Día de la Madre,22
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1507,Mezcla Pancakes Tradicionales Liquida,Mezcla Pancakes Tradicionales Liquida,Día de la Madre,6500
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1505,Mezcla Pancakes Avena Liquida,Mezcla Pancakes Avena Liquida,Día de la Madre,2700
Saltillo Centro,MEX,,38 SALTILLO CENTRO,5444,Chilaquiles verdes toppings default,Chilaquiles verdes toppings default,Día de la Madre,4
Saltillo Centro,MEX,,38 SALTILLO CENTRO,5809,Pancakes Tradicionales Nuevos,Pancakes Tradicionales Nuevos,Día de la Madre,5
Saltillo Centro,MEX,,38 SALTILLO CENTRO,2189,Tarjeta Dia de las Madres.🌷,Tarjeta Dia de las Madres.🌷,Día de la Madre,5
Saltillo Centro,MEX,,38 SALTILLO CENTRO,6403,Pancakes de Cajeta y Plátano. 🆕,Pancakes de Cajeta y Plátano. 🆕,Día de la Madre,7
Saltillo Centro,MEX,,38 SALTILLO CENTRO,6218,Croissant de Frutos Rojos,Croissant de Frutos Rojos,Día de la Madre,1
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1288,Chorizo Insumo,Chorizo Insumo,Día de la Madre,960
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1471,Frijol Refrito,Frijol Refrito,Día de la Madre,3000
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1532,Arroz Blanco Cocido,Arroz Blanco Cocido,Día de la Madre,3120
Saltillo Centro,MEX,,38 SALTILLO CENTRO,6204,Salsa Verde UND 🆕,Salsa Verde UND 🆕,Día de la Madre,76
Saltillo Centro,MEX,,38 SALTILLO CENTRO,6205,Salsa Roja UND 🆕,Salsa Roja UND 🆕,Día de la Madre,50
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1434,Tocineta,Tocineta,Día de la Madre,294
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1245,Almendra Fileteada Insumo,Almendra Fileteada Insumo,Día de la Madre,285
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1304,Croissant Grande,Croissant Grande,Día de la Madre,3
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1430,Tapa Bowl Kraft Chico,Tapa Bowl Kraft Chico,Día de la Madre,54
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1266,Bowl Kraft Chico,Bowl Kraft Chico,Día de la Madre,54
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1431,Tapa Bowl Kraft Grande,Tapa Bowl Kraft Grande,Día de la Madre,76
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1267,Bowl Kraft Grande,Bowl Kraft Grande,Día de la Madre,76
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1395,Porta Hamburguesa,Porta Hamburguesa,Día de la Madre,11
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1271,Caja Lounch,Caja Lounch,Día de la Madre,8
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1419,servilletas,servilletas,Día de la Madre,237
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1669,Bowl Sopa,Bowl Sopa,Día de la Madre,17
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1670,Tapa Bowl Sopa,Tapa Bowl Sopa,Día de la Madre,17
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1311,Espinaca,Espinaca,Día de la Madre,110
Saltillo Centro,MEX,,38 SALTILLO CENTRO,2381,Jitomate Saladed,Jitomate Saladed,Día de la Madre,1960
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1289,Cilantro Insumo,Cilantro Insumo,Día de la Madre,98
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1276,Cebolla Blanca Insumo,Cebolla Blanca Insumo,Día de la Madre,2460
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1249,Arandano fresco Insumo,Arandano fresco Insumo,Día de la Madre,220
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1257,Banano Criollo Insumo,Banano Criollo Insumo,Día de la Madre,828
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1312,Fresa Insumo,Fresa Insumo,Día de la Madre,740
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1391,Pina Miel Insumo,Pina Miel Insumo,Día de la Madre,420
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1374,Papaya Maradol Insumo,Papaya Maradol Insumo,Día de la Madre,420
Saltillo Centro,MEX,,38 SALTILLO CENTRO,5319,Frosting Queso Crema y Yogurt,Frosting Queso Crema y Yogurt,Día de la Madre,240
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1303,Crema acida,Crema acida,Día de la Madre,2280
Saltillo Centro,MEX,,38 SALTILLO CENTRO,5392,"Salsa ""Del Barça""","Salsa ""Del Barça""",Día de la Madre,600
Saltillo Centro,MEX,,38 SALTILLO CENTRO,3055,Salsa Burger con Jalapeño,Salsa Burger con Jalapeño,Día de la Madre,360
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1362,Miel de maple,Miel de maple,Día de la Madre,1890
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1836,Arrachera insumo,Arrachera insumo,Día de la Madre,4400
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1491,Totopos,Totopos,Día de la Madre,9300
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1511,Salsa Frutos Rojos,Salsa Frutos Rojos,Día de la Madre,120
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1039,Jugo de Naranja,Jugo de Naranja,Día de la Madre,19
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1117,Porcion de Fruta,Porcion de Fruta,Día de la Madre,6
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1493,Guacamole,Guacamole,Día de la Madre,2150
Saltillo Centro,MEX,,38 SALTILLO CENTRO,3058,Mezcla mantequilla y aceite,Mezcla mantequilla y aceite,Día de la Madre,300
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1503,Avena Preparada,Avena Preparada,Día de la Madre,900
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1516,Pico de Gallo Produccion,Pico de Gallo Produccion,Día de la Madre,560
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1515,Yogurt Griego Preparado,Yogurt Griego Preparado,Día de la Madre,360
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1504,Granola Produccion,Granola Produccion,Día de la Madre,70
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1401,Queso Mozzarella,Queso Mozzarella,Día de la Madre,3420
Saltillo Centro,MEX,,38 SALTILLO CENTRO,2738,Queso Panela,Queso Panela,Día de la Madre,989
Saltillo Centro,MEX,,38 SALTILLO CENTRO,2540,Pan de Papa Fasfu 100 gr,Pan de Papa Fasfu 100 gr,Día de la Madre,8
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1272,Cajeta Insumo,Cajeta Insumo,Día de la Madre,320
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1327,Jamon De Cerdo Insumo,Jamon De Cerdo Insumo,Día de la Madre,360
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1321,Hashbrown McCain,Hashbrown McCain,Día de la Madre,390
Saltillo Centro,MEX,,38 SALTILLO CENTRO,2187,Tarjeta Especial Insumo,Tarjeta Especial Insumo,Día de la Madre,5
Saltillo Centro,MEX,,38 SALTILLO CENTRO,1418,Semillas de chia Insumo,Semillas de chia Insumo,Día de la Madre,9
San Nicolas,MEX,,22 SAN NICOLAS,1507,Mezcla Pancakes Tradicionales Liquida,Mezcla Pancakes Tradicionales Liquida,Día de la Madre,2860
San Nicolas,MEX,,22 SAN NICOLAS,1505,Mezcla Pancakes Avena Liquida,Mezcla Pancakes Avena Liquida,Día de la Madre,2160
San Nicolas,MEX,,22 SAN NICOLAS,5444,Chilaquiles verdes toppings default,Chilaquiles verdes toppings default,Día de la Madre,1
San Nicolas,MEX,,22 SAN NICOLAS,5809,Pancakes Tradicionales Nuevos,Pancakes Tradicionales Nuevos,Día de la Madre,2
San Nicolas,MEX,,22 SAN NICOLAS,2189,Tarjeta Dia de las Madres.🌷,Tarjeta Dia de las Madres.🌷,Día de la Madre,0
San Nicolas,MEX,,22 SAN NICOLAS,6403,Pancakes de Cajeta y Plátano. 🆕,Pancakes de Cajeta y Plátano. 🆕,Día de la Madre,1
San Nicolas,MEX,,22 SAN NICOLAS,6218,Croissant de Frutos Rojos,Croissant de Frutos Rojos,Día de la Madre,0
San Nicolas,MEX,,22 SAN NICOLAS,1288,Chorizo Insumo,Chorizo Insumo,Día de la Madre,560
San Nicolas,MEX,,22 SAN NICOLAS,1471,Frijol Refrito,Frijol Refrito,Día de la Madre,1680
San Nicolas,MEX,,22 SAN NICOLAS,1532,Arroz Blanco Cocido,Arroz Blanco Cocido,Día de la Madre,1800
San Nicolas,MEX,,22 SAN NICOLAS,6204,Salsa Verde UND 🆕,Salsa Verde UND 🆕,Día de la Madre,59
San Nicolas,MEX,,22 SAN NICOLAS,6205,Salsa Roja UND 🆕,Salsa Roja UND 🆕,Día de la Madre,41
San Nicolas,MEX,,22 SAN NICOLAS,1434,Tocineta,Tocineta,Día de la Madre,336
San Nicolas,MEX,,22 SAN NICOLAS,1245,Almendra Fileteada Insumo,Almendra Fileteada Insumo,Día de la Madre,405
San Nicolas,MEX,,22 SAN NICOLAS,1304,Croissant Grande,Croissant Grande,Día de la Madre,4
San Nicolas,MEX,,22 SAN NICOLAS,1430,Tapa Bowl Kraft Chico,Tapa Bowl Kraft Chico,Día de la Madre,54
San Nicolas,MEX,,22 SAN NICOLAS,1266,Bowl Kraft Chico,Bowl Kraft Chico,Día de la Madre,54
San Nicolas,MEX,,22 SAN NICOLAS,1431,Tapa Bowl Kraft Grande,Tapa Bowl Kraft Grande,Día de la Madre,51
San Nicolas,MEX,,22 SAN NICOLAS,1267,Bowl Kraft Grande,Bowl Kraft Grande,Día de la Madre,51
San Nicolas,MEX,,22 SAN NICOLAS,1395,Porta Hamburguesa,Porta Hamburguesa,Día de la Madre,11
San Nicolas,MEX,,22 SAN NICOLAS,1271,Caja Lounch,Caja Lounch,Día de la Madre,9
San Nicolas,MEX,,22 SAN NICOLAS,1419,servilletas,servilletas,Día de la Madre,190
San Nicolas,MEX,,22 SAN NICOLAS,1669,Bowl Sopa,Bowl Sopa,Día de la Madre,16
San Nicolas,MEX,,22 SAN NICOLAS,1670,Tapa Bowl Sopa,Tapa Bowl Sopa,Día de la Madre,16
San Nicolas,MEX,,22 SAN NICOLAS,1311,Espinaca,Espinaca,Día de la Madre,320
San Nicolas,MEX,,22 SAN NICOLAS,2381,Jitomate Saladed,Jitomate Saladed,Día de la Madre,2380
San Nicolas,MEX,,22 SAN NICOLAS,1289,Cilantro Insumo,Cilantro Insumo,Día de la Madre,88
San Nicolas,MEX,,22 SAN NICOLAS,1276,Cebolla Blanca Insumo,Cebolla Blanca Insumo,Día de la Madre,2300
San Nicolas,MEX,,22 SAN NICOLAS,1249,Arandano fresco Insumo,Arandano fresco Insumo,Día de la Madre,160
San Nicolas,MEX,,22 SAN NICOLAS,1257,Banano Criollo Insumo,Banano Criollo Insumo,Día de la Madre,828
San Nicolas,MEX,,22 SAN NICOLAS,1312,Fresa Insumo,Fresa Insumo,Día de la Madre,999
San Nicolas,MEX,,22 SAN NICOLAS,1391,Pina Miel Insumo,Pina Miel Insumo,Día de la Madre,280
San Nicolas,MEX,,22 SAN NICOLAS,1374,Papaya Maradol Insumo,Papaya Maradol Insumo,Día de la Madre,280
San Nicolas,MEX,,22 SAN NICOLAS,5319,Frosting Queso Crema y Yogurt,Frosting Queso Crema y Yogurt,Día de la Madre,80
