sheet_name,country,city,kitchen_id,sku,name,product,mep_classification,suggested_units
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,297,Platano Frito,Platano Frito,,300.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,296,Pico de Gallo,Pico de Gallo,,200.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,5094,Cerdo Desmechado,Cerdo Desmechado,,500.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,5920,Pollo  BBQ,Pollo  BBQ,,500.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,2730,Emulsion Alioli,Emulsion Alioli,Madre,100.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,288,Hummus De Garbanzos,Hummus De Garbanzos,,200.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,323,Yogur griego Preparado,Yogur griego Preparado,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,319,Vinagreta Libanesa,Vinagreta Libanesa,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,277,Vinagreta Cesar,Vinagreta Cesar,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,5630,Maíz salteado.,Maíz salteado.,,200.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,5093,Tocineta producción,Tocineta producción,,100.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,4816,Pasta Integral Cocida,Pasta Integral Cocida,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,306,Salsa Criolla Produccion,Salsa Criolla Produccion,,150.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,5032,cebolla asada Mr.Beast,cebolla asada Mr.Beast,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,4811,Quinoa especiada,Quinoa especiada,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,320,Vinagreta de Jalapenos Mexicanos,Vinagreta de Jalapenos Mexicanos,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,318,Vinagreta de Pesto de Genoa,Vinagreta de Pesto de Genoa,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,465,Mezcla Pancakes Avena Lista,Mezcla Pancakes Avena Lista,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,4823,Hummus de Pimenton,Hummus de Pimenton,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,4818,Brocoli Rostizado,Brocoli Rostizado,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,5206,Coleslaw la cosmica,Coleslaw la cosmica,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,316,Vinagreta Balsamica de Modena,Vinagreta Balsamica de Modena,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,321,Vinagreta Mediterranea,Vinagreta Mediterranea,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,1283,Cebolla Encurtida Picante,Cebolla Encurtida Picante,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,4991,Mezcla Tostadas Francesas Nueva,Mezcla Tostadas Francesas Nueva,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,275,Crutones Zatahar,Crutones Zatahar,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,1240,Salsa Pizza,Salsa Pizza,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,5517,Totopos triturados,Totopos triturados,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,3609,Carne Smashed 80gr,Carne Smashed 80gr,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,4918,Pollo Ensalada,Pollo Ensalada,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,284,Galletas De Parmesano,Galletas De Parmesano,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,3481,Galleta de Chunks de Chocolate PROD,Galleta de Chunks de Chocolate PROD,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,3482,Galleta Oreo PROD,Galleta Oreo PROD,,1.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,3483,Galleta Red Velvet Choc Blanco PROD,Galleta Red Velvet Choc Blanco PROD,Madre,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,3484,Galleta Avena Frutos Rojos,Galleta Avena Frutos Rojos,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,3485,Galleta Nueces Choc Blanco,Galleta Nueces Choc Blanco,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,3486,Galleta Nutella y Nueces PROD,Galleta Nutella y Nueces PROD,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,3487,Galleta de Guayaba PROD,Galleta de Guayaba PROD,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,3488,Galleta Doble Chocolate PROD,Galleta Doble Chocolate PROD,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,3623,Cubierta Queso Crema,Cubierta Queso Crema,Madre,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,3002,Mezcla de Aceite Y Mantequilla (Produccion),Mezcla de Aceite Y Mantequilla (Produccion),Madre,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,3632,PROD Minibon de Canela,PROD Minibon de Canela,Madre,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,307,Salsa Frutos Rojos,Salsa Frutos Rojos,,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,713,⭕️Caja Lunch,⭕️Caja Lunch,Madre,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,3576,Flores dia de la Madre,Flores dia de la Madre,Madre,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,119,⚠️Aceite De Girasol,⚠️Aceite De Girasol,Madre,300.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,172,Huevo Tipo AA,Huevo Tipo AA,Madre,2.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,550,⭕️Bolsa Pan Generica,⭕️Bolsa Pan Generica,Madre,2.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,237,Sal,Sal,Madre,300.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,6078,Mezcla líquida pancakes de choclo,Mezcla líquida pancakes de choclo,Madre,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,432,Empaque Vinagreta,Empaque Vinagreta,Madre,1.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,604,Jugo de Naranja,Jugo de Naranja,Madre,1.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,5003,Porcion de fruta,Porcion de fruta,Madre,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,118,Croissant Huevo Jamon y Queso,Croissant Huevo Jamon y Queso,Madre,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,5045,Mini pancakes tradicionales SIN fresa,Mini pancakes tradicionales SIN fresa,Madre,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,2604,Caja Especial B&M,Caja Especial B&M,Madre,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,384,Tenedor Y Cuchillo,Tenedor Y Cuchillo,Madre,8.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,6273,Pancakes de choclo,Pancakes de choclo,Madre,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,5022,Minibon canela,Minibon canela,Madre,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,3799,Galleta Red Velvet Choc Blanco Individual Vicio,Galleta Red Velvet Choc Blanco Individual Vicio,Madre,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,3597,Flores 🌹,Flores 🌹,Madre,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,6343,COMBO INDIVIDUAL PANCAKES CHOCLO,COMBO INDIVIDUAL PANCAKES CHOCLO,Madre,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,6344,COMBO INDIVIDUAL MINIBON,COMBO INDIVIDUAL MINIBON,Madre,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,6345,COMBO INDIVIDUAL GALLETA,COMBO INDIVIDUAL GALLETA,Madre,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,6346,COMBO ESPECIAL CON FLORES,COMBO ESPECIAL CON FLORES,Madre,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,6348,COMBO ESPECIAL SIN FLORES,COMBO ESPECIAL SIN FLORES,Madre,0.0
Plaza Claro court,COL,,66 PLAZA CLARO CINNA,63.0,Pancakes Tradicionales,Pancakes Tradicionales,Alistar,0.0
Arrecife,COL,,69 ARRECIFE,1904,Papas pre Fritas,Papas pre Fritas,,10800
Arrecife,COL,,69 ARRECIFE,287,Guacamole,Guacamole,,1100.0
Arrecife,COL,,69 ARRECIFE,5270,Mix de lechugas,Mix de lechugas,,500.0
Arrecife,COL,,69 ARRECIFE,246,Syrup,Syrup,Madre,3000.0
Arrecife,COL,,69 ARRECIFE,127,Almendra Fileteada,Almendra Fileteada,,210.0
Arrecife,COL,,69 ARRECIFE,1726,pepinillo en conserva,pepinillo en conserva,,350.0
Arrecife,COL,,69 ARRECIFE,3510,Jar de Oreo PROD,Jar de Oreo PROD,,3.0
Arrecife,COL,,69 ARRECIFE,3511,Jar de Limon PROD,Jar de Limon PROD,,3.0
Arrecife,COL,,69 ARRECIFE,3512,Jar de Chocolate PROD,Jar de Chocolate PROD,,3.0
Arrecife,COL,,69 ARRECIFE,3513,Jar 3 Leches PROD,Jar 3 Leches PROD,,3.0
Arrecife,COL,,69 ARRECIFE,3514,Jar de Tiramisu PROD,Jar de Tiramisu PROD,,3.0
Arrecife,COL,,69 ARRECIFE,286,Granola,Granola,,400.0
Arrecife,COL,,69 ARRECIFE,180,Jugo de Naranja Bolsa Lt,Jugo de Naranja Bolsa Lt,Madre,15300.0
Arrecife,COL,,69 ARRECIFE,179,Jugo de Mandarina Bolsa Lt,Jugo de Mandarina Bolsa Lt,,1500.0
Arrecife,COL,,69 ARRECIFE,175,Jamon De Cerdo,Jamon De Cerdo,Madre,3120.0
Arrecife,COL,,69 ARRECIFE,150,Chorizo Santarrosano,Chorizo Santarrosano,,640.0
Arrecife,COL,,69 ARRECIFE,5594,Res desmechada.,Res desmechada.,,700.0
Arrecife,COL,,69 ARRECIFE,2573,Tapa bowl kraft mini,Tapa bowl kraft mini,Madre,27.0
Arrecife,COL,,69 ARRECIFE,3116,Tapa Botella 300ml,Tapa Botella 300ml,Madre,76.0
Arrecife,COL,,69 ARRECIFE,441,Botella 300 ml,Botella 300 ml,Madre,76.0
Arrecife,COL,,69 ARRECIFE,459,Porta hamburguesa,Porta hamburguesa,Madre,14.0
Arrecife,COL,,69 ARRECIFE,545,Bowl Mini,Bowl Mini,Madre,27.0
Arrecife,COL,,69 ARRECIFE,2600,Caja B&M,Caja B&M,Madre,23.0
Arrecife,COL,,69 ARRECIFE,491,Servilletas,Servilletas,Madre,221.0
Arrecife,COL,,69 ARRECIFE,250,Tomate Chonto,Tomate Chonto,,3100.0
Arrecife,COL,,69 ARRECIFE,123,Aguacate Papelillo,Aguacate Papelillo,,600.0
Arrecife,COL,,69 ARRECIFE,184,Lechuga Batavia,Lechuga Batavia,,900.0
Arrecife,COL,,69 ARRECIFE,215,Pepino Cohombro,Pepino Cohombro,,800.0
Arrecife,COL,,69 ARRECIFE,221,Pina Golden,Pina Golden,Madre,3200.0
Arrecife,COL,,69 ARRECIFE,210,Papaya Maradol,Papaya Maradol,Madre,2300.0
Arrecife,COL,,69 ARRECIFE,137,Banano Criollo,Banano Criollo,,400.0
Arrecife,COL,,69 ARRECIFE,164,Fresas,Fresas,,600.0
Arrecife,COL,,69 ARRECIFE,151,Cilantro Patirojo,Cilantro Patirojo,,300.0
Arrecife,COL,,69 ARRECIFE,163,Espinaca,Espinaca,,300.0
Arrecife,COL,,69 ARRECIFE,146,Cebolla Roja,Cebolla Roja,,300.0
Arrecife,COL,,69 ARRECIFE,185,Lechuga Romana,Lechuga Romana,,400.0
Arrecife,COL,,69 ARRECIFE,249,Tomate Cherry,Tomate Cherry,,200.0
Arrecife,COL,,69 ARRECIFE,145,Cebolla Larga Junca,Cebolla Larga Junca,,300.0
Arrecife,COL,,69 ARRECIFE,130,Arandanos,Arandanos,,300.0
Arrecife,COL,,69 ARRECIFE,181,Kale,Kale,,200.0
Arrecife,COL,,69 ARRECIFE,243,Sorbet de acai,Sorbet de acai,,640.0
Arrecife,COL,,69 ARRECIFE,228,Queso Doble Crema,Queso Doble Crema,,1200.0
Arrecife,COL,,69 ARRECIFE,229,Queso Feta,Queso Feta,,300.0
Arrecife,COL,,69 ARRECIFE,5511,Queso cheddar tajadas UN,Queso cheddar tajadas UN,Madre,189.0
Arrecife,COL,,69 ARRECIFE,253,Tortilla De Harina,Tortilla De Harina,,29.0
Arrecife,COL,,69 ARRECIFE,159,Croissant Grande,Croissant Grande,Madre,89.0
Arrecife,COL,,69 ARRECIFE,2952,Arroz Achiotado,Arroz Achiotado,,4800.0
Arrecife,COL,,69 ARRECIFE,5091,Limonada (con base limonada),Limonada (con base limonada),,6600.0
Arrecife,COL,,69 ARRECIFE,283,Frijoles Negros,Frijoles Negros,,2470.0
Arrecife,COL,,69 ARRECIFE,269,Arroz Integral Cocido,Arroz Integral Cocido,,2375.0
Arrecife,COL,,69 ARRECIFE,464,Mezcla Pancakes Tradicionales Lista,Mezcla Pancakes Tradicionales Lista,Madre,5600.0
Arrecife,COL,,69 ARRECIFE,5082,Carne Chilli,Carne Chilli,,1700.0
Arrecife,COL,,69 ARRECIFE,4938,Pollo a las Hierbas,Pollo a las Hierbas,,1300.0
Arrecife,COL,,69 ARRECIFE,295,Papa Calentada,Papa Calentada,,1100.0
Arrecife,COL,,69 ARRECIFE,282,Frijol Paisa,Frijol Paisa,,1000.0
Arrecife,COL,,69 ARRECIFE,297,Platano Frito,Platano Frito,,1000.0
Arrecife,COL,,69 ARRECIFE,296,Pico de Gallo,Pico de Gallo,,900.0
Arrecife,COL,,69 ARRECIFE,5094,Cerdo Desmechado,Cerdo Desmechado,,1600.0
Arrecife,COL,,69 ARRECIFE,5920,Pollo  BBQ,Pollo  BBQ,,700.0
Arrecife,COL,,69 ARRECIFE,2730,Emulsion Alioli,Emulsion Alioli,Madre,2000.0
Arrecife,COL,,69 ARRECIFE,288,Hummus De Garbanzos,Hummus De Garbanzos,,1400.0
Arrecife,COL,,69 ARRECIFE,323,Yogur griego Preparado,Yogur griego Preparado,,500.0
Arrecife,COL,,69 ARRECIFE,319,Vinagreta Libanesa,Vinagreta Libanesa,,400.0
Arrecife,COL,,69 ARRECIFE,277,Vinagreta Cesar,Vinagreta Cesar,,400.0
Arrecife,COL,,69 ARRECIFE,5630,Maíz salteado.,Maíz salteado.,,300.0
Arrecife,COL,,69 ARRECIFE,5093,Tocineta producción,Tocineta producción,,300.0
Arrecife,COL,,69 ARRECIFE,4816,Pasta Integral Cocida,Pasta Integral Cocida,,600.0
Arrecife,COL,,69 ARRECIFE,306,Salsa Criolla Produccion,Salsa Criolla Produccion,,150.0
Arrecife,COL,,69 ARRECIFE,5032,cebolla asada Mr.Beast,cebolla asada Mr.Beast,,1232.0
Arrecife,COL,,69 ARRECIFE,4811,Quinoa especiada,Quinoa especiada,,144.0
Arrecife,COL,,69 ARRECIFE,320,Vinagreta de Jalapenos Mexicanos,Vinagreta de Jalapenos Mexicanos,,200.0
Arrecife,COL,,69 ARRECIFE,318,Vinagreta de Pesto de Genoa,Vinagreta de Pesto de Genoa,,100.0
Arrecife,COL,,69 ARRECIFE,465,Mezcla Pancakes Avena Lista,Mezcla Pancakes Avena Lista,,600.0
Arrecife,COL,,69 ARRECIFE,4823,Hummus de Pimenton,Hummus de Pimenton,,200.0
Arrecife,COL,,69 ARRECIFE,4818,Brocoli Rostizado,Brocoli Rostizado,,200.0
Arrecife,COL,,69 ARRECIFE,5206,Coleslaw la cosmica,Coleslaw la cosmica,,300.0
Arrecife,COL,,69 ARRECIFE,316,Vinagreta Balsamica de Modena,Vinagreta Balsamica de Modena,,200.0
Arrecife,COL,,69 ARRECIFE,321,Vinagreta Mediterranea,Vinagreta Mediterranea,,200.0
Arrecife,COL,,69 ARRECIFE,1283,Cebolla Encurtida Picante,Cebolla Encurtida Picante,,300.0
Arrecife,COL,,69 ARRECIFE,4991,Mezcla Tostadas Francesas Nueva,Mezcla Tostadas Francesas Nueva,,200.0
Arrecife,COL,,69 ARRECIFE,275,Crutones Zatahar,Crutones Zatahar,,200.0
Arrecife,COL,,69 ARRECIFE,1240,Salsa Pizza,Salsa Pizza,,200.0
Arrecife,COL,,69 ARRECIFE,5517,Totopos triturados,Totopos triturados,,200.0
Arrecife,COL,,69 ARRECIFE,3609,Carne Smashed 80gr,Carne Smashed 80gr,,64.0
Arrecife,COL,,69 ARRECIFE,4918,Pollo Ensalada,Pollo Ensalada,,8.0
Arrecife,COL,,69 ARRECIFE,284,Galletas De Parmesano,Galletas De Parmesano,,42.0
Arrecife,COL,,69 ARRECIFE,3481,Galleta de Chunks de Chocolate PROD,Galleta de Chunks de Chocolate PROD,,4.0
Arrecife,COL,,69 ARRECIFE,3482,Galleta Oreo PROD,Galleta Oreo PROD,,3.0
Arrecife,COL,,69 ARRECIFE,3483,Galleta Red Velvet Choc Blanco PROD,Galleta Red Velvet Choc Blanco PROD,Madre,9.0
Arrecife,COL,,69 ARRECIFE,3484,Galleta Avena Frutos Rojos,Galleta Avena Frutos Rojos,,3.0
Arrecife,COL,,69 ARRECIFE,3485,Galleta Nueces Choc Blanco,Galleta Nueces Choc Blanco,,0.0
Arrecife,COL,,69 ARRECIFE,3486,Galleta Nutella y Nueces PROD,Galleta Nutella y Nueces PROD,,0.0
Arrecife,COL,,69 ARRECIFE,3488,Galleta Doble Chocolate PROD,Galleta Doble Chocolate PROD,,0.0
Arrecife,COL,,69 ARRECIFE,3623,Cubierta Queso Crema,Cubierta Queso Crema,Madre,1300.0
Arrecife,COL,,69 ARRECIFE,3002,Mezcla de Aceite Y Mantequilla (Produccion),Mezcla de Aceite Y Mantequilla (Produccion),Madre,1700.0
Arrecife,COL,,69 ARRECIFE,3632,PROD Minibon de Canela,PROD Minibon de Canela,Madre,20.0
Arrecife,COL,,69 ARRECIFE,307,Salsa Frutos Rojos,Salsa Frutos Rojos,,300.0
Arrecife,COL,,69 ARRECIFE,713,⭕️Caja Lunch,⭕️Caja Lunch,Madre,47.0
Arrecife,COL,,69 ARRECIFE,3576,Flores dia de la Madre,Flores dia de la Madre,Madre,19.0
Arrecife,COL,,69 ARRECIFE,119,⚠️Aceite De Girasol,⚠️Aceite De Girasol,Madre,1300.0
Arrecife,COL,,69 ARRECIFE,172,Huevo Tipo AA,Huevo Tipo AA,Madre,246.0
Arrecife,COL,,69 ARRECIFE,550,⭕️Bolsa Pan Generica,⭕️Bolsa Pan Generica,Madre,24.0
Arrecife,COL,,69 ARRECIFE,237,Sal,Sal,Madre,1000.0
Arrecife,COL,,69 ARRECIFE,6078,Mezcla líquida pancakes de choclo,Mezcla líquida pancakes de choclo,Madre,300.0
Arrecife,COL,,69 ARRECIFE,432,Empaque Vinagreta,Empaque Vinagreta,Madre,48.0
Arrecife,COL,,69 ARRECIFE,604,Jugo de Naranja,Jugo de Naranja,Madre,100.0
Arrecife,COL,,69 ARRECIFE,5003,Porcion de fruta,Porcion de fruta,Madre,50.0
Arrecife,COL,,69 ARRECIFE,118,Croissant Huevo Jamon y Queso,Croissant Huevo Jamon y Queso,Madre,43.0
Arrecife,COL,,69 ARRECIFE,5045,Mini pancakes tradicionales SIN fresa,Mini pancakes tradicionales SIN fresa,Madre,24.0
Arrecife,COL,,69 ARRECIFE,2604,Caja Especial B&M,Caja Especial B&M,Madre,23.0
Arrecife,COL,,69 ARRECIFE,384,Tenedor Y Cuchillo,Tenedor Y Cuchillo,Madre,83.0
Arrecife,COL,,69 ARRECIFE,6273,Pancakes de choclo,Pancakes de choclo,Madre,3.0
Arrecife,COL,,69 ARRECIFE,5022,Minibon canela,Minibon canela,Madre,18.0
Arrecife,COL,,69 ARRECIFE,3799,Galleta Red Velvet Choc Blanco Individual Vicio,Galleta Red Velvet Choc Blanco Individual Vicio,Madre,4.0
Arrecife,COL,,69 ARRECIFE,3597,Flores 🌹,Flores 🌹,Madre,19.0
Arrecife,COL,,69 ARRECIFE,6343,COMBO INDIVIDUAL PANCAKES CHOCLO,COMBO INDIVIDUAL PANCAKES CHOCLO,Madre,2.0
Arrecife,COL,,69 ARRECIFE,6344,COMBO INDIVIDUAL MINIBON,COMBO INDIVIDUAL MINIBON,Madre,18.0
Arrecife,COL,,69 ARRECIFE,6345,COMBO INDIVIDUAL GALLETA,COMBO INDIVIDUAL GALLETA,Madre,3.0
Arrecife,COL,,69 ARRECIFE,6346,COMBO ESPECIAL CON FLORES,COMBO ESPECIAL CON FLORES,Madre,19.0
Arrecife,COL,,69 ARRECIFE,6348,COMBO ESPECIAL SIN FLORES,COMBO ESPECIAL SIN FLORES,Madre,4.0
Arrecife,COL,,69 ARRECIFE,63.0,Pancakes Tradicionales,Pancakes Tradicionales,Alistar,5.0
Ingenio,COL,,46 INGENIO,1904,Papas pre Fritas,Papas pre Fritas,,7020
Ingenio,COL,,46 INGENIO,287,Guacamole,Guacamole,,1500.0
Ingenio,COL,,46 INGENIO,5270,Mix de lechugas,Mix de lechugas,,500.0
Ingenio,COL,,46 INGENIO,246,Syrup,Syrup,Madre,4900.0
Ingenio,COL,,46 INGENIO,127,Almendra Fileteada,Almendra Fileteada,,195.0
Ingenio,COL,,46 INGENIO,1726,pepinillo en conserva,pepinillo en conserva,,150.0
Ingenio,COL,,46 INGENIO,3510,Jar de Oreo PROD,Jar de Oreo PROD,,3.0
Ingenio,COL,,46 INGENIO,3511,Jar de Limon PROD,Jar de Limon PROD,,3.0
Ingenio,COL,,46 INGENIO,3512,Jar de Chocolate PROD,Jar de Chocolate PROD,,3.0
Ingenio,COL,,46 INGENIO,3513,Jar 3 Leches PROD,Jar 3 Leches PROD,,3.0
Ingenio,COL,,46 INGENIO,3514,Jar de Tiramisu PROD,Jar de Tiramisu PROD,,3.0
Ingenio,COL,,46 INGENIO,286,Granola,Granola,,400.0
Ingenio,COL,,46 INGENIO,180,Jugo de Naranja Bolsa Lt,Jugo de Naranja Bolsa Lt,Madre,19800.0
Ingenio,COL,,46 INGENIO,179,Jugo de Mandarina Bolsa Lt,Jugo de Mandarina Bolsa Lt,,1800.0
Ingenio,COL,,46 INGENIO,175,Jamon De Cerdo,Jamon De Cerdo,Madre,3900.0
Ingenio,COL,,46 INGENIO,150,Chorizo Santarrosano,Chorizo Santarrosano,,1440.0
Ingenio,COL,,46 INGENIO,5594,Res desmechada.,Res desmechada.,,500.0
Ingenio,COL,,46 INGENIO,2573,Tapa bowl kraft mini,Tapa bowl kraft mini,Madre,47.0
Ingenio,COL,,46 INGENIO,3116,Tapa Botella 300ml,Tapa Botella 300ml,Madre,92.0
Ingenio,COL,,46 INGENIO,441,Botella 300 ml,Botella 300 ml,Madre,92.0
Ingenio,COL,,46 INGENIO,459,Porta hamburguesa,Porta hamburguesa,Madre,19.0
Ingenio,COL,,46 INGENIO,545,Bowl Mini,Bowl Mini,Madre,47.0
Ingenio,COL,,46 INGENIO,2600,Caja B&M,Caja B&M,Madre,41.0
Ingenio,COL,,46 INGENIO,491,Servilletas,Servilletas,Madre,146.0
Ingenio,COL,,46 INGENIO,250,Tomate Chonto,Tomate Chonto,,4100.0
Ingenio,COL,,46 INGENIO,123,Aguacate Papelillo,Aguacate Papelillo,,1400.0
Ingenio,COL,,46 INGENIO,184,Lechuga Batavia,Lechuga Batavia,,1900.0
Ingenio,COL,,46 INGENIO,215,Pepino Cohombro,Pepino Cohombro,,1400.0
Ingenio,COL,,46 INGENIO,221,Pina Golden,Pina Golden,Madre,7300.0
Ingenio,COL,,46 INGENIO,210,Papaya Maradol,Papaya Maradol,Madre,4000.0
Ingenio,COL,,46 INGENIO,137,Banano Criollo,Banano Criollo,,600.0
Ingenio,COL,,46 INGENIO,164,Fresas,Fresas,,1500.0
Ingenio,COL,,46 INGENIO,151,Cilantro Patirojo,Cilantro Patirojo,,300.0
Ingenio,COL,,46 INGENIO,163,Espinaca,Espinaca,,390.0
Ingenio,COL,,46 INGENIO,146,Cebolla Roja,Cebolla Roja,,300.0
Ingenio,COL,,46 INGENIO,185,Lechuga Romana,Lechuga Romana,,400.0
Ingenio,COL,,46 INGENIO,249,Tomate Cherry,Tomate Cherry,,300.0
Ingenio,COL,,46 INGENIO,145,Cebolla Larga Junca,Cebolla Larga Junca,,300.0
Ingenio,COL,,46 INGENIO,130,Arandanos,Arandanos,,300.0
Ingenio,COL,,46 INGENIO,181,Kale,Kale,,200.0
Ingenio,COL,,46 INGENIO,243,Sorbet de acai,Sorbet de acai,,640.0
Ingenio,COL,,46 INGENIO,228,Queso Doble Crema,Queso Doble Crema,,1300.0
Ingenio,COL,,46 INGENIO,229,Queso Feta,Queso Feta,,300.0
Ingenio,COL,,46 INGENIO,5511,Queso cheddar tajadas UN,Queso cheddar tajadas UN,Madre,163.0
Ingenio,COL,,46 INGENIO,253,Tortilla De Harina,Tortilla De Harina,,28.0
Ingenio,COL,,46 INGENIO,159,Croissant Grande,Croissant Grande,Madre,121.0
Ingenio,COL,,46 INGENIO,2952,Arroz Achiotado,Arroz Achiotado,,11400.0
Ingenio,COL,,46 INGENIO,5091,Limonada (con base limonada),Limonada (con base limonada),,6600.0
Ingenio,COL,,46 INGENIO,283,Frijoles Negros,Frijoles Negros,,4160.0
Ingenio,COL,,46 INGENIO,269,Arroz Integral Cocido,Arroz Integral Cocido,,3750.0
Ingenio,COL,,46 INGENIO,464,Mezcla Pancakes Tradicionales Lista,Mezcla Pancakes Tradicionales Lista,Madre,9000.0
Ingenio,COL,,46 INGENIO,5082,Carne Chilli,Carne Chilli,,3700.0
Ingenio,COL,,46 INGENIO,4938,Pollo a las Hierbas,Pollo a las Hierbas,,2200.0
Ingenio,COL,,46 INGENIO,295,Papa Calentada,Papa Calentada,,2200.0
Ingenio,COL,,46 INGENIO,282,Frijol Paisa,Frijol Paisa,,2100.0
Ingenio,COL,,46 INGENIO,297,Platano Frito,Platano Frito,,1800.0
Ingenio,COL,,46 INGENIO,296,Pico de Gallo,Pico de Gallo,,1100.0
Ingenio,COL,,46 INGENIO,5094,Cerdo Desmechado,Cerdo Desmechado,,1800.0
Ingenio,COL,,46 INGENIO,5920,Pollo  BBQ,Pollo  BBQ,,800.0
Ingenio,COL,,46 INGENIO,2730,Emulsion Alioli,Emulsion Alioli,Madre,2000.0
Ingenio,COL,,46 INGENIO,288,Hummus De Garbanzos,Hummus De Garbanzos,,1300.0
Ingenio,COL,,46 INGENIO,323,Yogur griego Preparado,Yogur griego Preparado,,900.0
Ingenio,COL,,46 INGENIO,319,Vinagreta Libanesa,Vinagreta Libanesa,,500.0
Ingenio,COL,,46 INGENIO,277,Vinagreta Cesar,Vinagreta Cesar,,500.0
Ingenio,COL,,46 INGENIO,5630,Maíz salteado.,Maíz salteado.,,600.0
Ingenio,COL,,46 INGENIO,5093,Tocineta producción,Tocineta producción,,400.0
Ingenio,COL,,46 INGENIO,4816,Pasta Integral Cocida,Pasta Integral Cocida,,600.0
Ingenio,COL,,46 INGENIO,306,Salsa Criolla Produccion,Salsa Criolla Produccion,,300.0
Ingenio,COL,,46 INGENIO,5032,cebolla asada Mr.Beast,cebolla asada Mr.Beast,,840.0
Ingenio,COL,,46 INGENIO,4811,Quinoa especiada,Quinoa especiada,,216.0
