country,city,kitchen_id,meal_period,sku,description,category,consumption_place,unit,sum(quantity),avg(quantity)
COL,Bogotá,02 PARQUE 93,Cena,4872.0,Focaccia 1UN,PRODUCTION,Kitchen,UN,5.0,5.0
COL,Bogotá,06 COLINA,Cena,328.0,Agua Sin Gas,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,65 CALLE 109,Desayuno,5003.0,Porcion de fruta,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,01 USAQUEN,Cena,3368.0,Helado Tradicional Arequipe Ins,DAIRY,Kitchen,UN,5.0,5.0
COL,Bogotá,36 VILLA DEL PRADO,Desayuno,5006.0,Tostadas Francesas (3 triangulos) BM,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,08 ANDES,Desayuno,810.0,Pina,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Barranquilla,32 BARRANQUILLA,Almuerzo,5342.0,Pechuga de pollo apanado Nashville⚠️,PRODUCTION,Kitchen,UN,5.0,5.0
COL,Bogotá,01 USAQUEN,Desayuno,3619.0,Pecanas CB⭕️,GROCERY,Kitchen,G,5.0,5.0
COL,Bogotá,45 VERAGUAS,Desayuno,5478.0,Burrito de Huevo con Chorizo - Nuevo,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Cali,24 SAN FERNANDO,Almuerzo,3619.0,Pecanas CB⭕️,GROCERY,Kitchen,G,5.0,5.0
COL,Bogotá,45 VERAGUAS,Cena,550.0,Bolsa Pan Generica⭕️,ADJUSTABLE_PACKAGING,Kitchen,UN,5.0,5.0
COL,Bogotá,50 CHICO,Desayuno,216.0,Perejil Liso,FRUITS,Kitchen,G,5.0,5.0
COL,Bucaramanga,42 CABECERA,Desayuno,5003.0,Porcion de fruta,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,18 BELLO,Cena,5588.0,Papel termico Ñamgucheria 🏷️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Bogotá,01 USAQUEN,Desayuno,5006.0,Tostadas Francesas (3 triangulos) BM,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,14 ENVIGADO,Cena,5588.0,Papel termico Ñamgucheria 🏷️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Medellín,12 LAURELES,Almuerzo,5342.0,Pechuga de pollo apanado Nashville⚠️,PRODUCTION,Kitchen,UN,5.0,5.0
COL,Cali,24 SAN FERNANDO,Desayuno,56.0,Arma tu Bowl Desayuno 🥣,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,65 CALLE 109,Almuerzo,550.0,Bolsa Pan Generica⭕️,ADJUSTABLE_PACKAGING,Kitchen,UN,5.0,5.0
COL,Bucaramanga,42 CABECERA,Almuerzo,2961.0,Arroz Achiote,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,14 ENVIGADO,Almuerzo,5588.0,Papel termico Ñamgucheria 🏷️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Bogotá,65 CALLE 109,Cena,3200.0,Caja génerica papas,PACKAGING,Kitchen,UN,5.0,5.0
COL,Barranquilla,32 BARRANQUILLA,Desayuno,2193.0,Brunch Californiano,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,65 CALLE 109,Desayuno,84.0,Acai,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,06 COLINA,Cena,5642.0,Papas pimienta y limón,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,38 KENNEDY,Almuerzo,958.0,Arroz Integral,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,15 ENGATIVA,Almuerzo,5654.0,Brownie La Folie Caja x 5 Clásica.,BAKERY,Kitchen,UN,5.0,5.0
COL,Bogotá,65 CALLE 109,Cena,3484.0,Galleta Avena Frutos Rojos PROD,PRODUCTION,Kitchen,UN,5.0,5.0
COL,Pereira,28 PEREIRA,Almuerzo,2437.0,Set Cuchara y Servilleta⭕️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Cali,24 SAN FERNANDO,Desayuno,352.0,Huevos Revueltos de la Casa,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,01 USAQUEN,Cena,6201.0,Sticker dorilocos,PACKAGING,Kitchen,UN,5.0,5.0
COL,Bogotá,36 VILLA DEL PRADO,Cena,3537.0,Galleta Red Velvet Choc Blanco Vicio,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Barranquilla,32 BARRANQUILLA,Desayuno,807.0,Ensalada Frutas,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bucaramanga,42 CABECERA,Almuerzo,3648.0,Caja bonbites⭕️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Cali,46 INGENIO,Desayuno,3200.0,Caja génerica papas,PACKAGING,Kitchen,UN,5.0,5.0
COL,Pereira,28 PEREIRA,Desayuno,386.0,Cebolla,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,03 CHAPINERO,Cena,335.0,Sprite,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,06 COLINA,Desayuno,390.0,Jamon de Cerdo,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,08 ANDES,Cena,335.0,Sprite,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,69 ARRECIFE,Cena,432.0,Empaque Vinagreta,PACKAGING,Kitchen,UN,5.0,5.0
COL,Bogotá,06 COLINA,Almuerzo,335.0,Sprite,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,11 MANILA,Cena,4826.0,Sicilia,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,38 KENNEDY,Desayuno,3513.0,Jar 3 Leches PROD,DAIRY,Kitchen,UN,5.0,5.0
COL,Bogotá,56 SANTAFE BOG,Desayuno,491.0,Servilletas⭕️,ADJUSTABLE_PACKAGING,Kitchen,UN,5.0,5.0
COL,Bogotá,56 SANTAFE BOG,Almuerzo,3633.0,PROD Mini Chocobon,PRODUCTION,Kitchen,UN,5.0,5.0
COL,Cali,46 INGENIO,Almuerzo,4930.0,Arabelia,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,08 ANDES,Almuerzo,459.0,⚠️Portahamburguesa,PACKAGING,Kitchen,UN,5.0,5.0
COL,Bogotá,02 PARQUE 93,Desayuno,5002.0,Bowl de Frutas Pred.,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Pereira,28 PEREIRA,Cena,47.0,Vinagreta Libanesa,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,50 CHICO,Desayuno,5136.0,Jugo de naranja Local,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,01 USAQUEN,Almuerzo,4764.0,Bonbites de CANELA,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,18 BELLO,Cena,5587.0,Sticker Ñamgucheria 🏷️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Barranquilla,32 BARRANQUILLA,Desayuno,4764.0,Bonbites de CANELA,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,03 CHAPINERO,Almuerzo,5587.0,Sticker Ñamgucheria 🏷️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Cartagena,33 CARTAGENA,Almuerzo,48.0,Vinagreta Cesar,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,12 LAURELES,Cena,5679.0,Burrito de chili (Green house),FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,29 ITAGUI,Almuerzo,4876.0,Sazonador Montreal,GROCERY,Kitchen,G,5.0,5.0
COL,Bucaramanga,42 CABECERA,Cena,5921.0,Burrito pollo mexicano,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,36 VILLA DEL PRADO,Cena,4930.0,Arabelia,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,36 VILLA DEL PRADO,Desayuno,6272.0,Huevos pericos con arepa,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,14 ENVIGADO,Cena,4930.0,Arabelia,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,03 CHAPINERO,Desayuno,6344.0,Combo individual madres minibon,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,11 MANILA,Desayuno,5015.0,Combo para 2,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Barranquilla,32 BARRANQUILLA,Almuerzo,965.0,Huevo Frito 1Und,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,36 VILLA DEL PRADO,Desayuno,5451.0,Dedito de Brownie - Cookie Dough,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,38 KENNEDY,Almuerzo,975.0,Papa calentado,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Cartagena,33 CARTAGENA,Cena,5587.0,Sticker Ñamgucheria 🏷️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Barranquilla,32 BARRANQUILLA,Almuerzo,975.0,Papa calentado,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,38 KENNEDY,Almuerzo,5587.0,Sticker Ñamgucheria 🏷️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Bogotá,50 CHICO,Desayuno,27.0,Maiz Tierno,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,14 ENVIGADO,Almuerzo,5587.0,Sticker Ñamgucheria 🏷️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Medellín,12 LAURELES,Desayuno,27.0,Maiz Tierno,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,11 MANILA,Cena,5587.0,Sticker Ñamgucheria 🏷️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Bogotá,45 VERAGUAS,Desayuno,2899.0,Calentado santarrosano,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bucaramanga,42 CABECERA,Almuerzo,5671.0,Wrap mediterraneo,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,03 CHAPINERO,Almuerzo,3408.0,Helado Limón - Paleta,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,12 LAURELES,Almuerzo,5679.0,Burrito de chili (Green house),FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,38 KENNEDY,Almuerzo,3535.0,Galleta de Chunks de Chocolate,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,29 ITAGUI,Almuerzo,5921.0,Burrito pollo mexicano,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,14 ENVIGADO,Cena,3536.0,Galleta Oreo Vicio,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,29 ITAGUI,Almuerzo,604.0,Jugo de Naranja,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Pereira,28 PEREIRA,Desayuno,3574.0,Pan Cubano Molde,BAKERY,Kitchen,UN,5.0,5.0
COL,Barranquilla,32 BARRANQUILLA,Almuerzo,6137.0,Bowl  caliente de res desmechada,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,57 SANTAFE MED,Almuerzo,3641.0,Caja rollo clásico⭕️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Cali,46 INGENIO,Almuerzo,975.0,Papa calentado,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,01 USAQUEN,Desayuno,3647.0,Bolsa bonbites⭕️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Medellín,29 ITAGUI,Cena,279.0,Falafel,PRODUCTION,Kitchen,UN,5.0,5.0
COL,Bogotá,03 CHAPINERO,Desayuno,3647.0,Bolsa bonbites⭕️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Medellín,12 LAURELES,Cena,3434.0,Helado Chocolate - Paleta,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bucaramanga,42 CABECERA,Cena,3649.0,Rollo Clasico Canela,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,14 ENVIGADO,Cena,3482.0,Galleta Oreo PROD,PRODUCTION,Kitchen,UN,5.0,5.0
COL,Cali,24 SAN FERNANDO,Almuerzo,4885.0,Caja S Mr Beast ⚠️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Bogotá,15 ENGATIVA,Cena,3510.0,Jar de Oreo PROD,DAIRY,Kitchen,UN,5.0,5.0
COL,Bucaramanga,42 CABECERA,Almuerzo,4969.0,Papas Fritas Naturales - Crinkle Fries,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,12 LAURELES,Desayuno,3641.0,Caja rollo clásico⭕️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Cartagena,33 CARTAGENA,Almuerzo,4971.0,Papas Fritas Sazonadas - Signature Crinkle Fries,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,13 CHIA,Almuerzo,4969.0,Papas Fritas Naturales - Crinkle Fries,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,13 CHIA,Desayuno,5010.0,Tostada de Aguacate,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Cartagena,33 CARTAGENA,Almuerzo,4975.0,Arroz Integral,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bucaramanga,42 CABECERA,Cena,1119.0,Arma tu Calentado,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,36 VILLA DEL PRADO,Desayuno,112.0,Calentado El Paisa (LLEVA S. CRIOLLA),FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,15 ENGATIVA,Almuerzo,5667.0,Combo wrap + bowl,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,06 COLINA,Almuerzo,1367.0,Combo 2 Burritos + 2 Bebidas,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bucaramanga,42 CABECERA,Cena,1367.0,Combo 2 Burritos + 2 Bebidas,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,56 SANTAFE BOG,Desayuno,5800.0,Plato desechable,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Cali,24 SAN FERNANDO,Almuerzo,1608.0,Salsa Tomate en sobres⚠️,GROCERY,Kitchen,UN,5.0,5.0
COL,Cartagena,33 CARTAGENA,Almuerzo,1439.0,Arroz Achiote,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,56 SANTAFE BOG,Cena,5874.0,Cappuchino EOS,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,03 CHAPINERO,Cena,372.0,Salsa de Habanero,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,08 ANDES,Almuerzo,2573.0,Tapa bowl kraft mini⭕️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Bogotá,65 CALLE 109,Desayuno,62.0,Pancakes Avena,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,15 ENGATIVA,Cena,433.0,Bowl Kraft Grande⭕️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Bogotá,36 VILLA DEL PRADO,Desayuno,2910.0,Pancakes de Arandanos,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,08 ANDES,Desayuno,69.0,Mega Croissant,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bucaramanga,42 CABECERA,Almuerzo,433.0,Bowl Kraft Grande⭕️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Cali,24 SAN FERNANDO,Almuerzo,2993.0,Pan de Leche Hamburguesa,BAKERY,Kitchen,UN,5.0,5.0
COL,Medellín,12 LAURELES,Almuerzo,713.0,Caja Lunch⭕️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Medellín,11 MANILA,Almuerzo,1071.0,Porcion Salsa Habanero,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Cali,22 SANTA MONICA,Almuerzo,2998.0,Sazonador De Papas (Produccion),PRODUCTION,Kitchen,G,5.0,5.0
COL,Bucaramanga,42 CABECERA,Cena,713.0,Caja Lunch⭕️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Cali,46 INGENIO,Cena,1107.0,Cerdo Desmechado,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Cartagena,33 CARTAGENA,Almuerzo,372.0,Salsa de Habanero,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,36 VILLA DEL PRADO,Almuerzo,1367.0,Combo 2 Burritos + 2 Bebidas,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Cartagena,33 CARTAGENA,Desayuno,131.0,Arepita Paisa,BAKERY,Kitchen,UN,5.0,5.0
COL,Bogotá,38 KENNEDY,Desayuno,3807.0,Mini Pancakes Tradicionales con fresas,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,02 PARQUE 93,Cena,3047.0,Arma tu Ensalada.,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bucaramanga,42 CABECERA,Cena,4918.0,Pollo Ensalada,PRODUCTION,Kitchen,UN,5.0,5.0
COL,Bucaramanga,42 CABECERA,Almuerzo,400.0,Guacamole,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,36 VILLA DEL PRADO,Cena,3117.0,Papel Parafinado Generico⭕️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Bogotá,02 PARQUE 93,Cena,4937.0,Pollo en cubos,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,45 VERAGUAS,Almuerzo,433.0,Bowl Kraft Grande⭕️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Bogotá,50 CHICO,Desayuno,3483.0,Galleta Red Velvet Choc Blanco PROD,PRODUCTION,Kitchen,UN,5.0,5.0
COL,Barranquilla,32 BARRANQUILLA,Cena,4937.0,Pollo en cubos,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,01 USAQUEN,Almuerzo,1107.0,Cerdo Desmechado,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,36 VILLA DEL PRADO,Cena,3483.0,Galleta Red Velvet Choc Blanco PROD,PRODUCTION,Kitchen,UN,5.0,5.0
COL,Medellín,14 ENVIGADO,Almuerzo,1107.0,Cerdo Desmechado,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,14 ENVIGADO,Desayuno,3807.0,Mini Pancakes Tradicionales con fresas,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,01 USAQUEN,Cena,4988.0,Combo Beast style burger Combo,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,45 VERAGUAS,Desayuno,131.0,Arepita Paisa,BAKERY,Kitchen,UN,5.0,5.0
COL,Bogotá,15 ENGATIVA,Almuerzo,5445.0,Brownie La Folie Caja x 5 Clásica,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,36 VILLA DEL PRADO,Almuerzo,1342.0,Burrito de Pollo 🌯,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,29 ITAGUI,Almuerzo,5482.0,Burrito dos proteina,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,01 USAQUEN,Cena,4797.0,Tapa Domo 8Oz,PACKAGING,Kitchen,UN,5.0,5.0
COL,Bogotá,06 COLINA,Desayuno,57.0,Croissant Huevo y Tocineta,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,38 KENNEDY,Almuerzo,4918.0,Pollo Ensalada,PRODUCTION,Kitchen,UN,5.0,5.0
COL,Bogotá,56 SANTAFE BOG,Desayuno,4974.0,Plato desechable de carton de 18cm,PACKAGING,Kitchen,UN,5.0,5.0
COL,Medellín,18 BELLO,Desayuno,253.0,Tortilla De Harina,BAKERY,Kitchen,UN,5.0,5.0
COL,Cali,46 INGENIO,Almuerzo,4937.0,Pollo en cubos,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,08 ANDES,Cena,4988.0,Combo Beast style burger Combo,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,02 PARQUE 93,Almuerzo,267.0,Albondigas de Berenjena,PRODUCTION,Kitchen,UN,5.0,5.0
COL,Barranquilla,32 BARRANQUILLA,Cena,5096.0,Carne chili,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Cali,22 SANTA MONICA,Cena,267.0,Albondigas de Berenjena,PRODUCTION,Kitchen,UN,5.0,5.0
COL,Cali,24 SAN FERNANDO,Desayuno,253.0,Tortilla De Harina,BAKERY,Kitchen,UN,5.0,5.0
COL,Bogotá,15 ENGATIVA,Cena,267.0,Albondigas de Berenjena,PRODUCTION,Kitchen,UN,5.0,5.0
COL,Bogotá,38 KENNEDY,Desayuno,5346.0,Calentado colombiano,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,18 BELLO,Cena,2571.0,Tapa bowl kraft grande⭕️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Bogotá,69 ARRECIFE,Almuerzo,267.0,Albondigas de Berenjena,PRODUCTION,Kitchen,UN,5.0,5.0
COL,Medellín,14 ENVIGADO,Cena,5482.0,Burrito dos proteina,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,69 ARRECIFE,Cena,267.0,Albondigas de Berenjena,PRODUCTION,Kitchen,UN,5.0,5.0
COL,Medellín,12 LAURELES,Almuerzo,267.0,Albondigas de Berenjena,PRODUCTION,Kitchen,UN,5.0,5.0
COL,Bogotá,02 PARQUE 93,Desayuno,267.0,Albondigas de Berenjena,PRODUCTION,Kitchen,UN,5.0,5.0
COL,Cali,24 SAN FERNANDO,Desayuno,3122.0,Cuchara,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,12 LAURELES,Desayuno,83.0,Base Yogurt 180g,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,50 CHICO,Almuerzo,267.0,Albondigas de Berenjena,PRODUCTION,Kitchen,UN,5.0,5.0
COL,Bogotá,38 KENNEDY,Almuerzo,5839.0,Wrap de pollo y tocineta,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,06 COLINA,Desayuno,83.0,Base Yogurt 180g,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Barranquilla,32 BARRANQUILLA,Desayuno,6127.0,Brunch sin culpa,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,12 LAURELES,Desayuno,3525.0,Jar 3 Leches - Oreo Tres Leches Jar,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Barranquilla,32 BARRANQUILLA,Cena,3525.0,Jar 3 Leches - Oreo Tres Leches Jar,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,36 VILLA DEL PRADO,Desayuno,79.0,Arandanos,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,36 VILLA DEL PRADO,Desayuno,952.0,El Cubano,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,69 ARRECIFE,Cena,3609.0,Carne Smashed 80 gr,MEAT,Kitchen,UN,5.0,5.0
COL,Bogotá,69 ARRECIFE,Desayuno,80.0,Medio Banano,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,01 USAQUEN,Desayuno,110.0,Porcion de Fruta,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,38 KENNEDY,Desayuno,3664.0,16-pack Bonbites,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,36 VILLA DEL PRADO,Desayuno,3122.0,Cuchara,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,13 CHIA,Almuerzo,3625.0,PROD Rollo Clasico Canela,PRODUCTION,Kitchen,UN,5.0,5.0
COL,Cartagena,33 CARTAGENA,Almuerzo,401.0,Pico de Gallo,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Cali,24 SAN FERNANDO,Desayuno,83.0,Base Yogurt 180g,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,55 TITAN,Almuerzo,3643.0,Caja mediana rollos⭕️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Medellín,29 ITAGUI,Desayuno,5004.0,Bowl Acai,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,65 CALLE 109,Desayuno,110.0,Porcion de Fruta,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,65 CALLE 109,Desayuno,3646.0,Carton bonbites⭕️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Medellín,12 LAURELES,Desayuno,5006.0,Tostadas Francesas (3 triangulos) BM,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,65 CALLE 109,Desayuno,1347.0,Chilaquiles,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,36 VILLA DEL PRADO,Cena,3651.0,Rollo Clasico Caramelo Pecanas,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,11 MANILA,Cena,2155.0,Quesadilla Pollo en Salsa Verde,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Barranquilla,32 BARRANQUILLA,Cena,1678.0,Burrito Cerdo desmechado 🌯,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Barranquilla,32 BARRANQUILLA,Desayuno,3664.0,16-pack Bonbites,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,02 PARQUE 93,Almuerzo,5275.0,Hummus  de garbanzos,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Cali,24 SAN FERNANDO,Almuerzo,374.0,Limonada Natural,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,01 USAQUEN,Almuerzo,3664.0,16-pack Bonbites,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bucaramanga,42 CABECERA,Almuerzo,2437.0,Set Cuchara y Servilleta⭕️,PACKAGING,Kitchen,UN,5.0,5.0
COL,Bogotá,03 CHAPINERO,Cena,46.0,Vinagreta de Jalapenos,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,18 BELLO,Almuerzo,370.0,Salsa Verde,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,11 MANILA,Cena,5641.0,Papas fritas natural,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Cartagena,33 CARTAGENA,Almuerzo,4989.0,Combo Sandwich queso Cebolla y Carne - Karl's Deluxe Grilled Cheese,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Medellín,18 BELLO,Cena,46.0,Vinagreta de Jalapenos,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Bogotá,56 SANTAFE BOG,Cena,5703.0,Rollo clásico caramelo Pecanas PF,FINISHED_PRODUCT,Kitchen,UN,5.0,5.0
COL,Cali,46 INGENIO,Almuerzo,5342.0,Pechuga de pollo apanado Nashville⚠️,PRODUCTION,Kitchen,UN,5.0,5.0
