order_day,order_hour,kitchen_id,sku,name,item_type,is_combo,total_units,total_price_gross
2026-05-10,18,36 VILLA DEL PRADO,3474,Falafel y Hummus,principal,FALSE,1,15500
2026-05-10,18,36 VILLA DEL PRADO,3526,Oreo Tiramisú Jar,principal,FALSE,1,12900
2026-05-10,18,36 VILLA DEL PRADO,3535,Chocolate Chunks,modifier,FALSE,1,0
2026-05-10,18,36 VILLA DEL PRADO,3536,Oreo,modifier,FALSE,2,0
2026-05-10,18,36 VILLA DEL PRADO,3537,Red Velvet,modifier,FALSE,2,0
2026-05-10,18,36 VILLA DEL PRADO,3538,Avena y Frutos Rojos,modifier,FALSE,1,0
2026-05-10,18,36 VILLA DEL PRADO,3545,Galletas x6,principal,FALSE,1,49500
2026-05-10,18,36 VILLA DEL PRADO,3649,Cinnabon Clásico,principal,FALSE,1,16500
2026-05-10,18,36 VILLA DEL PRADO,3651,Cinnabon Caramelo Pecanas,principal,FALSE,2,41000
2026-05-10,18,36 VILLA DEL PRADO,3652,Bonbites Clásicos,principal,FALSE,2,23000
2026-05-10,18,36 VILLA DEL PRADO,3654,Bonbites Caramelo Pecanas,principal,FALSE,4,67600
2026-05-10,18,36 VILLA DEL PRADO,374,Limonada,modifier,FALSE,2,0
2026-05-10,18,36 VILLA DEL PRADO,374,Limonada,principal,FALSE,2,15000
2026-05-10,18,36 VILLA DEL PRADO,374,Limonada Natural,modifier,FALSE,2,0
2026-05-10,18,36 VILLA DEL PRADO,46,Jalapeños,modifier,FALSE,1,0
2026-05-10,18,36 VILLA DEL PRADO,4930,Bowl Arabelia,principal,FALSE,1,37500
2026-05-10,18,36 VILLA DEL PRADO,4969,Fries,modifier,FALSE,2,0
2026-05-10,18,36 VILLA DEL PRADO,5275,Hummus de garbanzo,modifier,FALSE,3,0
2026-05-10,18,36 VILLA DEL PRADO,5527,Combo Sándwich Jamón 22cm,principal,FALSE,1,44500
2026-05-10,18,36 VILLA DEL PRADO,5641,Papas a la Francesa,modifier,FALSE,1,0
2026-05-10,18,36 VILLA DEL PRADO,5671,Wrap Mediterráneo,principal,FALSE,4,95600
2026-05-10,18,36 VILLA DEL PRADO,5674,Wrap Pollo Crispy,principal,FALSE,1,30500
2026-05-10,18,36 VILLA DEL PRADO,5675,Ensalada César,principal,FALSE,1,25900
2026-05-10,18,36 VILLA DEL PRADO,5679,Wrap Carne Chili,principal,FALSE,1,20900
2026-05-10,18,36 VILLA DEL PRADO,5893,Beast Bacon BBQ Combo,principal,FALSE,2,79800
2026-05-10,18,36 VILLA DEL PRADO,5921,Burrito pollo mexicano,modifier,FALSE,2,0
2026-05-10,18,36 VILLA DEL PRADO,6216,Bowl Cerdo Braseado,principal,FALSE,1,33900
2026-05-10,18,36 VILLA DEL PRADO,6219,Pita Pollo Harissa,principal,FALSE,1,29900
2026-05-10,18,36 VILLA DEL PRADO,6341,Rollo Clasico de tiramisú,principal,FALSE,1,17900
2026-05-10,18,38 KENNEDY,1348,Breakfast Burrito,principal,FALSE,4,70000
2026-05-10,18,38 KENNEDY,1613,Porción Hash Browns,principal,FALSE,1,13500
2026-05-10,18,38 KENNEDY,3122,"Sí, Cubiertos",modifier,FALSE,2,0
2026-05-10,18,38 KENNEDY,331,Coca-Cola Original 400 ml,modifier,FALSE,1,0
2026-05-10,18,38 KENNEDY,332,Coca Cola Sin Azucar 400 ml,modifier,FALSE,2,0
2026-05-10,18,38 KENNEDY,332,Coca cola sin azucar 400 ml,modifier,FALSE,2,0
2026-05-10,18,38 KENNEDY,3522,Oreo Cheesecake Jar,principal,FALSE,1,12900
2026-05-10,18,38 KENNEDY,3523,Oreo Key Lime Jar,principal,FALSE,1,12900
2026-05-10,18,38 KENNEDY,3524,Oreo Chocolate Jar,principal,FALSE,1,12900
2026-05-10,18,38 KENNEDY,3525,Oreo Tres Leches Jar,principal,FALSE,1,12900
2026-05-10,18,38 KENNEDY,3800,Chips Pleasure,principal,FALSE,1,10900
2026-05-10,18,38 KENNEDY,47,Libanesa,modifier,FALSE,1,0
2026-05-10,18,38 KENNEDY,4802,Roll On The Go,principal,FALSE,1,10500
2026-05-10,18,38 KENNEDY,4919,Ensalada Selvática,principal,FALSE,1,30500
2026-05-10,18,38 KENNEDY,4969,Fries,modifier,FALSE,2,0
2026-05-10,18,38 KENNEDY,4971,Signature Fries,principal,FALSE,1,9500
2026-05-10,18,38 KENNEDY,4971,Signature Fries,modifier,FALSE,2,0
2026-05-10,18,38 KENNEDY,4971,Signature fries,modifier,FALSE,1,0
2026-05-10,18,38 KENNEDY,4988,Beast Style Burger Combo,principal,FALSE,3,119700
2026-05-10,18,38 KENNEDY,5634,Chocolate Roll On The Go,principal,FALSE,2,23000
2026-05-10,18,38 KENNEDY,5886,Beast  Bacon Bbq,principal,FALSE,1,29900
2026-05-10,18,38 KENNEDY,5893,Beast Bacon Bbq Combo,principal,FALSE,1,39900
2026-05-10,18,38 KENNEDY,5895,Cheese Burger Combo,principal,FALSE,1,28500
2026-05-10,18,39 SALVIO,3655,Minibon Clásico,principal,FALSE,1,12900
2026-05-10,18,39 SALVIO,384,"Sí, Cubiertos",modifier,FALSE,4,0
2026-05-10,18,39 SALVIO,4980,Cappuccino,principal,FALSE,2,15000
2026-05-10,18,39 SALVIO,5694,Caja rollo clasico,modifier,FALSE,1,0
2026-05-10,18,39 SALVIO,5698,Caja rollo mini,modifier,FALSE,7,0
2026-05-10,18,39 SALVIO,5703,Caramel Pecan Cinnabon,principal,FALSE,1,20900
2026-05-10,18,39 SALVIO,5707,Classic Minibon,principal,FALSE,4,47600
2026-05-10,18,39 SALVIO,5709,Caramel Pecan Minibon,principal,FALSE,2,31800
2026-05-10,18,39 SALVIO,5717,Frosting,principal,FALSE,1,3900
2026-05-10,18,39 SALVIO,5745,Frutos Rojos Minibon,principal,FALSE,1,12900
2026-05-10,18,39 SALVIO,5798,Salsero para llevar,modifier,FALSE,1,0
2026-05-10,18,42 CABECERA,1119,Arma Tu Casero,principal,FALSE,1,21900
2026-05-10,18,42 CABECERA,1181,Tocineta,modifier,FALSE,1,3900
2026-05-10,18,42 CABECERA,1181,Tocineta,modifier,FALSE,1,0
2026-05-10,18,42 CABECERA,1330,Sin Proteina,modifier,FALSE,1,0
2026-05-10,18,42 CABECERA,1380,Combo X2,principal,FALSE,1,72500
2026-05-10,18,42 CABECERA,1439,Arroz achiote,modifier,FALSE,1,0
2026-05-10,18,42 CABECERA,1678,Burrito Cerdo BBQ,principal,FALSE,1,27900
2026-05-10,18,42 CABECERA,2155,Quesadilla de Pollo,principal,FALSE,1,23900
2026-05-10,18,42 CABECERA,24,Aguacate,modifier,FALSE,1,2900
2026-05-10,18,42 CABECERA,24,Aguacate en cubos,modifier,FALSE,1,0
2026-05-10,18,42 CABECERA,3047,Arma Tu Plato,principal,FALSE,1,13900
2026-05-10,18,42 CABECERA,332,Coca-Cola Sin Azúcar 400 ml,principal,FALSE,1,7500
2026-05-10,18,42 CABECERA,3413,Queso con Bocadillo,principal,FALSE,1,11500
2026-05-10,18,42 CABECERA,3535,Chocolate Chunks,modifier,FALSE,2,0
2026-05-10,18,42 CABECERA,3536,Oreo,modifier,FALSE,2,0
2026-05-10,18,42 CABECERA,3537,Red Velvet,modifier,FALSE,2,0
2026-05-10,18,42 CABECERA,3545,Galletas x6,principal,FALSE,1,49500
2026-05-10,18,42 CABECERA,363,Arma Tu Burrito Bowl,principal,FALSE,1,24500
2026-05-10,18,42 CABECERA,3649,Cinnabon Clásico,principal,FALSE,1,16500
2026-05-10,18,42 CABECERA,3658,Cinnapack Clásico x2,principal,FALSE,1,29900
2026-05-10,18,42 CABECERA,3664,Cinnapack Bonbites x16,principal,FALSE,1,37900
2026-05-10,18,42 CABECERA,372,Salsa de habanero (picante),modifier,FALSE,1,0
2026-05-10,18,42 CABECERA,373,Totopos,modifier,FALSE,1,7900
2026-05-10,18,42 CABECERA,384,"Si, cubiertos",modifier,FALSE,2,0
2026-05-10,18,42 CABECERA,384,"Sí, Cubiertos",modifier,FALSE,2,0
2026-05-10,18,42 CABECERA,384,"Sí, cubiertos",modifier,FALSE,1,0
2026-05-10,18,42 CABECERA,401,Pico de gallo,modifier,FALSE,1,0
2026-05-10,18,42 CABECERA,46,Jalapeños,modifier,FALSE,1,0
2026-05-10,18,42 CABECERA,4743,2 Rollos Canela,modifier,FALSE,1,0
2026-05-10,18,42 CABECERA,4764,16 Bonbites de canela,modifier,FALSE,1,0
2026-05-10,18,42 CABECERA,4935,Mix de lechuga,modifier,FALSE,1,0
2026-05-10,18,42 CABECERA,4935,Mix de lechugas,modifier,FALSE,1,0
2026-05-10,18,42 CABECERA,4936,Pollo a la plancha,modifier,FALSE,1,9900
2026-05-10,18,42 CABECERA,4937,Pollo en salsa verde,modifier,FALSE,1,0
2026-05-10,18,42 CABECERA,4945,Cebolla encurtida,modifier,FALSE,1,0
2026-05-10,18,42 CABECERA,4950,Guacamole,modifier,FALSE,1,2900
2026-05-10,18,42 CABECERA,4952,Huevo duro,modifier,FALSE,1,1900
2026-05-10,18,42 CABECERA,4975,Arroz integral,modifier,FALSE,1,0
2026-05-10,18,42 CABECERA,50,Vinagreta mediterranea,modifier,FALSE,1,0
2026-05-10,18,42 CABECERA,5096,Carne chili,modifier,FALSE,2,0
2026-05-10,18,42 CABECERA,5096,Carne molida,modifier,FALSE,1,0
2026-05-10,18,42 CABECERA,5344,Nachos,principal,FALSE,3,55700
2026-05-10,18,42 CABECERA,5349,Bandeja Paisa,principal,FALSE,1,25900
2026-05-10,18,42 CABECERA,5666,Wrap & Ensalada,principal,FALSE,1,46500
2026-05-10,18,42 CABECERA,5673,Caprese,modifier,FALSE,1,4000
2026-05-10,18,42 CABECERA,5677,Pollo Crispy,modifier,FALSE,1,2000
2026-05-10,18,42 CABECERA,5764,Italianísimo,principal,FALSE,1,23900
2026-05-10,18,42 CABECERA,5767,Desmechao',principal,FALSE,1,28500
2026-05-10,18,42 CABECERA,5769,Cubano Bacano,principal,FALSE,2,59000
2026-05-10,18,42 CABECERA,604,Jugo De Naranja,principal,FALSE,2,21400
2026-05-10,18,42 CABECERA,6137,Bowl Res Desmechada,principal,FALSE,1,28900
2026-05-10,18,42 CABECERA,95,Pico de Gallo,modifier,FALSE,1,0
2026-05-10,18,42 CABECERA,952,Calentado cubano,modifier,FALSE,2,0
2026-05-10,18,42 CABECERA,958,Arroz integral,modifier,FALSE,1,0
2026-05-10,18,42 CABECERA,965,Huevo frito,modifier,FALSE,1,2900
2026-05-10,18,42 CABECERA,968,Maduritos,modifier,FALSE,1,0
2026-05-10,18,45 VERAGUAS,329,Agua Manantial Con Gas 300 ml,modifier,FALSE,2,0
2026-05-10,18,45 VERAGUAS,331,Coca-cola original 400 ml,modifier,FALSE,1,0
2026-05-10,18,45 VERAGUAS,332,Coca Cola Sin Azucar 400 ml,modifier,FALSE,1,0
2026-05-10,18,45 VERAGUAS,3649,Cinnabon Clásico,principal,FALSE,1,16500
2026-05-10,18,45 VERAGUAS,3651,Cinnabon Caramelo Pecanas,principal,FALSE,1,20500
2026-05-10,18,45 VERAGUAS,3659,Cinnapack Clásico x4,principal,FALSE,1,49900
2026-05-10,18,45 VERAGUAS,3662,Cinnapack Minibon x9,principal,FALSE,1,69900
2026-05-10,18,45 VERAGUAS,384,"Si, Cubiertos",modifier,FALSE,1,0
2026-05-10,18,45 VERAGUAS,384,"Sí, Cubiertos",modifier,FALSE,1,0
2026-05-10,18,45 VERAGUAS,4725,Frosting 35 g,modifier,FALSE,3,11700
2026-05-10,18,45 VERAGUAS,4746,4 rollos canela,modifier,FALSE,1,0
2026-05-10,18,45 VERAGUAS,4756,9 rollos mini canela,modifier,FALSE,1,0
2026-05-10,18,45 VERAGUAS,4969,Fries,principal,FALSE,1,9500
2026-05-10,18,45 VERAGUAS,4969,Fries,modifier,FALSE,2,0
2026-05-10,18,45 VERAGUAS,4970,Beast style fries,modifier,FALSE,1,4000
2026-05-10,18,45 VERAGUAS,4971,Signature Fries,modifier,FALSE,1,0
2026-05-10,18,45 VERAGUAS,4989,Karl's Deluxe Burger Combo,principal,FALSE,3,112500
2026-05-10,18,45 VERAGUAS,5481,Burrito Vegetariano,principal,FALSE,1,20900
2026-05-10,18,45 VERAGUAS,5886,Beast  Bacon BBQ - ¡Nueva!,principal,FALSE,1,29900
2026-05-10,18,45 VERAGUAS,5895,Cheese Burger Combo,principal,FALSE,1,28500
2026-05-10,18,46 INGENIO,1182,Chorizo santarrosano,modifier,FALSE,2,0
2026-05-10,18,46 INGENIO,1342,Burrito de pollo,modifier,FALSE,2,0
2026-05-10,18,46 INGENIO,1367,Combo Para 2,principal,FALSE,1,92900
2026-05-10,18,46 INGENIO,1776,Sin salsa,modifier,FALSE,1,0
2026-05-10,18,46 INGENIO,2366,Frijol negro,modifier,FALSE,5,0
2026-05-10,18,46 INGENIO,2961,Arroz achiote,modifier,FALSE,4,0
2026-05-10,18,46 INGENIO,328,Agua Manantial sin Gas 500 ml,modifier,FALSE,1,0
2026-05-10,18,46 INGENIO,329,Agua Manantial Con Gas 300 ml,modifier,FALSE,1,0
2026-05-10,18,46 INGENIO,331,Coca-Cola Original 400 ml,modifier,FALSE,2,0
2026-05-10,18,46 INGENIO,332,Coca Cola Sin Azucar 400 ml,modifier,FALSE,3,0
2026-05-10,18,46 INGENIO,335,Sprite 400 ml,modifier,FALSE,3,0
2026-05-10,18,46 INGENIO,3535,Galleta De Chunks De Chocolate,principal,FALSE,1,10900
2026-05-10,18,46 INGENIO,3655,Minibon Clásico,principal,FALSE,1,12900
2026-05-10,18,46 INGENIO,370,Salsa verde,modifier,FALSE,4,0
2026-05-10,18,46 INGENIO,372,Salsa de habanero (picante),modifier,FALSE,1,0
2026-05-10,18,46 INGENIO,374,Limonada,modifier,FALSE,2,0
2026-05-10,18,46 INGENIO,374,Limonada Natural,modifier,FALSE,1,0
2026-05-10,18,46 INGENIO,384,"Sí, cubiertos",modifier,FALSE,5,0
2026-05-10,18,46 INGENIO,389,Queso rallado,modifier,FALSE,2,0
2026-05-10,18,46 INGENIO,400,Guacamole,modifier,FALSE,2,0
2026-05-10,18,46 INGENIO,401,Pico de gallo,modifier,FALSE,3,0
2026-05-10,18,46 INGENIO,47,Vinagreta Libanesa,modifier,FALSE,1,0
2026-05-10,18,46 INGENIO,4769,Agua Sin Gas,principal,FALSE,1,6500
2026-05-10,18,46 INGENIO,4923,Ensalada Mexicalia,principal,FALSE,1,21900
2026-05-10,18,46 INGENIO,4937,Pollo en salsa verde,modifier,FALSE,3,0
2026-05-10,18,46 INGENIO,4969,Fries,modifier,FALSE,3,0
2026-05-10,18,46 INGENIO,4971,Signature Fries,modifier,FALSE,7,0
2026-05-10,18,46 INGENIO,4988,Beast Style Burger Combo,principal,FALSE,1,39900
2026-05-10,18,46 INGENIO,4989,Karl's Deluxe Burger Combo,principal,FALSE,8,300000
2026-05-10,18,46 INGENIO,5085,Burrito De Chili Con Carne,principal,FALSE,1,21900
2026-05-10,18,46 INGENIO,5096,Carne chili,modifier,FALSE,2,0
2026-05-10,18,46 INGENIO,534,Arroz de grano integral,modifier,FALSE,1,0
2026-05-10,18,46 INGENIO,5482,Burrito 2 Proteínas,principal,FALSE,1,31500
2026-05-10,18,46 INGENIO,5638,Desmechao' + Papas + Bebida,principal,FALSE,1,43500
2026-05-10,18,46 INGENIO,5641,Papas a la Francesa,modifier,FALSE,1,0
2026-05-10,18,46 INGENIO,5890,Single Bacon Burger,principal,FALSE,1,20900
2026-05-10,18,46 INGENIO,5893,Beast Bacon BBQ Combo,principal,FALSE,1,39900
2026-05-10,18,46 INGENIO,85,Arma Tu Burrito,principal,FALSE,5,114500
2026-05-10,18,46 INGENIO,952,Calentado Caribe,principal,FALSE,2,89000
2026-05-10,18,46 INGENIO,968,Maduritos,modifier,FALSE,5,0
2026-05-10,18,46 INGENIO,976,Maíz,modifier,FALSE,3,0
2026-05-10,18,55 TITAN,3658,Cinnapack Clásico x2,principal,FALSE,1,29900
2026-05-10,18,55 TITAN,384,"Si, Cubiertos",modifier,FALSE,1,0
2026-05-10,18,55 TITAN,384,"Sí, Cubiertos",modifier,FALSE,4,0
2026-05-10,18,55 TITAN,4743,2 Rollos Canela,modifier,FALSE,1,0
2026-05-10,18,55 TITAN,5694,Caja rollo clasico,modifier,FALSE,3,0
2026-05-10,18,55 TITAN,5698,Caja rollo mini,modifier,FALSE,1,0
2026-05-10,18,55 TITAN,5700,Bolsa Bonbites,modifier,FALSE,1,0
2026-05-10,18,55 TITAN,5702,Classic Cinnabon,principal,FALSE,2,29800
2026-05-10,18,55 TITAN,5703,Caramel Pecan Cinnabon,principal,FALSE,1,20900
2026-05-10,18,55 TITAN,5706,Caramel Pecan Bonbites,principal,FALSE,1,15900
2026-05-10,18,55 TITAN,5707,Classic Minibon,principal,FALSE,1,11900
2026-05-10,18,56 SANTAFE BOG,384,"Sí, Cubiertos",modifier,FALSE,1,0
2026-05-10,18,56 SANTAFE BOG,384,"Sí, Cubiertos",modifier,FALSE,28,0
2026-05-10,18,56 SANTAFE BOG,5694,Caja rollo clasico,modifier,FALSE,1,0
2026-05-10,18,56 SANTAFE BOG,5698,Caja rollo mini,modifier,FALSE,2,0
2026-05-10,18,56 SANTAFE BOG,5700,Bolsa Bonbites,modifier,FALSE,1,0
2026-05-10,18,56 SANTAFE BOG,5700,Bolsa bonbites,modifier,FALSE,4,0
2026-05-10,18,56 SANTAFE BOG,5703,Caramel Pecan Cinnabon,principal,FALSE,1,20900
2026-05-10,18,56 SANTAFE BOG,5706,Caramel Pecan Bonbites,principal,FALSE,1,15900
2026-05-10,18,56 SANTAFE BOG,5709,Caramel Pecan Minibon,principal,FALSE,2,31800
2026-05-10,18,56 SANTAFE BOG,5710,Cinnapack Clásico x2,principal,FALSE,1,26900
2026-05-10,18,56 SANTAFE BOG,5711,Cinnapack Clásico x6,principal,FALSE,1,59600
2026-05-10,18,56 SANTAFE BOG,5712,Cinnapack Clásico x4,principal,FALSE,1,44700
2026-05-10,18,56 SANTAFE BOG,5713,Cinnapack Minibon x6,principal,FALSE,1,47600
2026-05-10,18,56 SANTAFE BOG,5716,Cinnapack Bonbites x16,principal,FALSE,1,29700
2026-05-10,18,56 SANTAFE BOG,5721,2 rollos canela,modifier,FALSE,1,0
2026-05-10,18,56 SANTAFE BOG,5725,Mix (2 canela y 2 caramelo pecanas),modifier,FALSE,1,10800
2026-05-10,18,56 SANTAFE BOG,5726,6 rollos canela,modifier,FALSE,1,0
2026-05-10,18,56 SANTAFE BOG,5731,"Mix (2 mini canela, 2 mini chocobons y 2 mini caramelo pecanas)",modifier,FALSE,1,18300
2026-05-10,18,56 SANTAFE BOG,5740,16 Bonbites de canela,modifier,FALSE,1,0
2026-05-10,18,56 SANTAFE BOG,5746,Chocolate Roll On The Go,principal,FALSE,1,11500
2026-05-10,18,56 SANTAFE BOG,5748,Mix Bonbites,principal,FALSE,4,55600
2026-05-10,18,56 SANTAFE BOG,5749,Frutos Rojos,principal,FALSE,2,3800
2026-05-10,18,56 SANTAFE BOG,5798,Salsero para llevar,modifier,FALSE,2,0
2026-05-10,18,56 SANTAFE BOG,5800,Plato desechable,principal,FALSE,12,0
2026-05-10,18,57 SANTAFE MED,384,"Sí, Cubiertos",modifier,FALSE,3,0
2026-05-10,18,57 SANTAFE MED,4769,Agua,principal,FALSE,6,39000
2026-05-10,18,57 SANTAFE MED,5694,Caja rollo clasico,modifier,FALSE,3,0
2026-05-10,18,57 SANTAFE MED,5698,Caja rollo mini,modifier,FALSE,1,0
2026-05-10,18,57 SANTAFE MED,5702,Classic Cinnabon,principal,FALSE,2,29800
2026-05-10,18,57 SANTAFE MED,5703,Caramel Pecan Cinnabon,principal,FALSE,1,20900
2026-05-10,18,57 SANTAFE MED,5707,Classic Minibon,principal,FALSE,1,11900
2026-05-10,18,58 VIVA MED,3664,Cinnapack Bonbites x16,principal,FALSE,1,37900
2026-05-10,18,58 VIVA MED,384,"Sí, Cubiertos",modifier,FALSE,4,0
2026-05-10,18,58 VIVA MED,4764,16 Bonbites de canela,modifier,FALSE,1,0
2026-05-10,18,58 VIVA MED,4769,Agua,principal,FALSE,3,19500
2026-05-10,18,58 VIVA MED,5698,Caja rollo mini,modifier,FALSE,2,0
2026-05-10,18,58 VIVA MED,5700,Bolsa Bonbites,modifier,FALSE,1,0
2026-05-10,18,58 VIVA MED,5704,Classic Bonbites,principal,FALSE,4,39600
2026-05-10,18,58 VIVA MED,5705,Choco Bonbites,principal,FALSE,1,12900
2026-05-10,18,58 VIVA MED,5707,Classic Minibon,principal,FALSE,2,23800
2026-05-10,18,58 VIVA MED,5710,Cinnapack Clásico x2,principal,FALSE,1,26900
2026-05-10,18,58 VIVA MED,5716,Cinnapack Bonbites x16,principal,FALSE,1,29700
2026-05-10,18,58 VIVA MED,5722,Mix (1 canela y 1 caramelo pecanas),modifier,FALSE,1,7000
2026-05-10,18,58 VIVA MED,5740,16 Bonbites de canela,modifier,FALSE,1,0
2026-05-10,18,58 VIVA MED,5744,Classic Roll On The Go,principal,FALSE,2,21000
2026-05-10,18,58 VIVA MED,5748,Mix Bonbites,principal,FALSE,1,13900
2026-05-10,18,61 CHICO CINNABON,3658,Cinnapack Clásico x2,principal,FALSE,1,29900
2026-05-10,18,61 CHICO CINNABON,384,"Si, Cubiertos",modifier,FALSE,1,0
2026-05-10,18,61 CHICO CINNABON,4743,2 Rollos Canela,modifier,FALSE,1,0
2026-05-10,18,61 CHICO CINNABON,5707,Classic Minibon,principal,FALSE,1,11900
2026-05-10,18,61 CHICO CINNABON,5708,Choco Minibon,principal,FALSE,1,13900
2026-05-10,18,65 CALLE 109,329,Agua Manantial Con Gas 300 ml,modifier,FALSE,1,0
2026-05-10,18,65 CALLE 109,331,Coca-Cola Original 400 ml,modifier,FALSE,2,0
2026-05-10,18,65 CALLE 109,335,Sprite 400 ml,modifier,FALSE,1,0
2026-05-10,18,65 CALLE 109,3658,Cinnapack Clásico x2,principal,FALSE,1,29900
2026-05-10,18,65 CALLE 109,3659,Cinnapack Clásico x4,principal,FALSE,1,49900
2026-05-10,18,65 CALLE 109,384,"Si, Cubiertos",modifier,FALSE,1,0
2026-05-10,18,65 CALLE 109,384,"Si, cubiertos",modifier,FALSE,4,0
2026-05-10,18,65 CALLE 109,384,"Sí, cubiertos",modifier,FALSE,1,0
2026-05-10,18,65 CALLE 109,47,Libanesa,modifier,FALSE,2,0
2026-05-10,18,65 CALLE 109,4725,Frosting 35 g,modifier,FALSE,1,3900
2026-05-10,18,65 CALLE 109,4743,2 Rollos Canela,modifier,FALSE,1,0
2026-05-10,18,65 CALLE 109,4746,4 rollos canela,modifier,FALSE,1,0
2026-05-10,18,65 CALLE 109,48,Vinagreta healthy césar,modifier,FALSE,1,0
2026-05-10,18,65 CALLE 109,4827,Bowl Texalia,principal,FALSE,1,31900
2026-05-10,18,65 CALLE 109,4828,Bowl Artesalia,principal,FALSE,1,28900
2026-05-10,18,65 CALLE 109,4930,Bowl Árabe,principal,FALSE,1,27500
2026-05-10,18,65 CALLE 109,4930,Árabe,modifier,FALSE,1,0
2026-05-10,18,65 CALLE 109,4936,Pollo a la plancha,modifier,FALSE,1,10900
2026-05-10,18,65 CALLE 109,4969,Fries,modifier,FALSE,2,0
2026-05-10,18,65 CALLE 109,4970,Beast Style Fries,modifier,FALSE,1,4000
2026-05-10,18,65 CALLE 109,4989,Karl's Deluxe Burger Combo,principal,FALSE,2,75000
2026-05-10,18,65 CALLE 109,5481,Vegetariano,modifier,FALSE,1,0
2026-05-10,18,65 CALLE 109,5667,Wrap & Bowl,principal,FALSE,1,37500
2026-05-10,18,65 CALLE 109,5675,Ensalada César,principal,FALSE,1,25900
2026-05-10,18,65 CALLE 109,5893,Beast Bacon BBQ Combo,principal,FALSE,1,39900
2026-05-10,18,65 CALLE 109,6045,Pollo Chimichurri + Bebida + Galleta,principal,FALSE,1,42900
2026-05-10,18,65 CALLE 109,6060,Bowl Pollo Tikkamasala,principal,FALSE,1,36500
2026-05-10,18,66 PLAZA CLARO CINNA,3649,Cinnabon Clásico,principal,FALSE,1,16500
2026-05-10,18,66 PLAZA CLARO CINNA,384,"Sí, Cubiertos",modifier,FALSE,4,0
2026-05-10,18,66 PLAZA CLARO CINNA,5694,Caja rollo clasico,modifier,FALSE,2,0
2026-05-10,18,66 PLAZA CLARO CINNA,5702,Classic Cinnabon,principal,FALSE,2,29800
2026-05-10,18,66 PLAZA CLARO CINNA,5748,Mix Bonbites,principal,FALSE,1,13900
2026-05-10,18,66 PLAZA CLARO CINNA,5800,Plato desechable,principal,FALSE,2,0
2026-05-10,18,69 ARRECIFE,332,Coca-Cola sin Azúcar 400ml,modifier,FALSE,1,0
2026-05-10,18,69 ARRECIFE,4922,Ensalada Mediterralia,principal,FALSE,1,38500
2026-05-10,18,69 ARRECIFE,50,Vinagreta mediterranea,modifier,FALSE,1,2900
2026-05-10,18,69 ARRECIFE,5396,Croissant Jamón Serrano,principal,FALSE,1,33500
2026-05-10,18,69 ARRECIFE,5765,Chorilicious,principal,FALSE,1,25900
2026-05-10,18,69 ARRECIFE,5767,Desmechao',principal,FALSE,1,28500
2026-05-10,18,69 ARRECIFE,6295,Combo Desgranado de pollo,principal,FALSE,1,53900
2026-05-10,19,01 USAQUEN,1342,Burrito de pollo,modifier,FALSE,1,0
2026-05-10,19,01 USAQUEN,1367,Combo Para 2,principal,FALSE,1,92900
2026-05-10,19,01 USAQUEN,1380,Combo X2,principal,FALSE,1,75900
2026-05-10,19,01 USAQUEN,3032,Focaccia Capresse,principal,FALSE,1,22500
2026-05-10,19,01 USAQUEN,3033,Focaccia Pepperoni & Jamón,principal,FALSE,1,32500
2026-05-10,19,01 USAQUEN,3122,"Sí, Cubiertos",modifier,FALSE,1,0
2026-05-10,19,01 USAQUEN,3172,Del Barrio Burger,principal,FALSE,1,37500
2026-05-10,19,01 USAQUEN,3177,Fries,modifier,FALSE,1,8500
2026-05-10,19,01 USAQUEN,329,Agua Manantial Con Gas 300 ml,modifier,FALSE,1,0
2026-05-10,19,01 USAQUEN,329,Agua manantial con gas 300 ml,modifier,FALSE,1,0
2026-05-10,19,01 USAQUEN,331,Coca-Cola Original 400 ml,modifier,FALSE,7,0
2026-05-10,19,01 USAQUEN,331,Coca-cola original 400 ml,modifier,FALSE,1,0
2026-05-10,19,01 USAQUEN,332,Coca Cola Sin Azucar 400 ml,modifier,FALSE,2,0
2026-05-10,19,01 USAQUEN,3473,Croquetas & Hummus,principal,FALSE,1,18500
2026-05-10,19,01 USAQUEN,3525,Oreo Tres Leches Jar,principal,FALSE,1,12900
2026-05-10,19,01 USAQUEN,3535,Galleta de Chunks de Chocolate,modifier,FALSE,1,0
2026-05-10,19,01 USAQUEN,3649,Cinnabon Clásico,principal,FALSE,2,33000
2026-05-10,19,01 USAQUEN,3652,Bonbites Clásicos,principal,FALSE,1,10900
2026-05-10,19,01 USAQUEN,3659,Cinnapack Clásico x4,principal,FALSE,1,49900
2026-05-10,19,01 USAQUEN,374,Limonada,modifier,FALSE,10,0
2026-05-10,19,01 USAQUEN,384,"Si, Cubiertos",modifier,FALSE,1,0
2026-05-10,19,01 USAQUEN,384,"Si, cubiertos",modifier,FALSE,2,0
2026-05-10,19,01 USAQUEN,384,"Sí, Cubiertos",modifier,FALSE,2,0
2026-05-10,19,01 USAQUEN,384,"Sí, cubiertos",modifier,FALSE,1,0
2026-05-10,19,01 USAQUEN,4727,Salsa de chocolate 35 g,modifier,FALSE,1,3500
2026-05-10,19,01 USAQUEN,4746,4 rollos canela,modifier,FALSE,1,0
2026-05-10,19,01 USAQUEN,4828,Bowl Artesalia,principal,FALSE,2,57800
