country,city,kitchen_id,meal_period,sku,description,category,consumption_place,unit,sum(quantity),avg(quantity)
COL,Medellín,18 BELLO,Desayuno,5346.0,Calentado colombiano,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,01 USAQUEN,Cena,6341.0,Rollo Clasico de tiramisú,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,01 USAQUEN,Almuerzo,6198.0,Combo x2 Bowl + Limonadas,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,03 CHAPINERO,Cena,5348.0,Mexicano con pollo,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,57 SANTAFE MED,Cena,6341.0,Rollo Clasico de tiramisú,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Cena,6215.0,Pan pita,BAKERY,Kitchen,UN,1.0,1.0
COL,Medellín,14 ENVIGADO,Cena,5352.0,Bowl ligero de carne chili,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,66 PLAZA CLARO CINNA,Cena,6341.0,Rollo Clasico de tiramisú,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,06 COLINA,Cena,6215.0,Pan pita,BAKERY,Kitchen,UN,1.0,1.0
COL,Medellín,29 ITAGUI,Cena,5352.0,Bowl ligero de carne chili,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,61 CHICO CINNABON,Desayuno,6341.0,Rollo Clasico de tiramisú,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,01 USAQUEN,Cena,6255.0,Desgranado de pollo  (B. KRAFT PEQUEÑO),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,24 SAN FERNANDO,Almuerzo,5352.0,Bowl ligero de carne chili,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,03 CHAPINERO,Almuerzo,32.0,Almendras Fileteada,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,02 PARQUE 93,Cena,6255.0,Desgranado de pollo  (B. KRAFT PEQUEÑO),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cartagena,33 CARTAGENA,Cena,5352.0,Bowl ligero de carne chili,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,01 USAQUEN,Almuerzo,32.0,Almendras Fileteada,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,08 ANDES,Desayuno,6264.0,Breakfast burrito PICANTE,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,45 VERAGUAS,Desayuno,5396.0,Croissant Jamón Serrano Avocalia,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,08 ANDES,Almuerzo,3266.0,SIN Tocineta,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,13 CHIA,Almuerzo,6264.0,Breakfast burrito PICANTE,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Desayuno,5396.0,Croissant Jamón Serrano Avocalia,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,14 ENVIGADO,Cena,328.0,Agua Sin Gas,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,01 USAQUEN,Almuerzo,6300.0,Desgranado mixto picante + bebida,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,18 BELLO,Cena,5396.0,Croissant Jamón Serrano Avocalia,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Desayuno,329.0,Agua con Gas,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cartagena,33 CARTAGENA,Desayuno,6340.0,Minibon de tiramisú,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,13 CHIA,Almuerzo,5482.0,Burrito dos proteina,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cartagena,33 CARTAGENA,Almuerzo,329.0,Agua con Gas,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bucaramanga,42 CABECERA,Almuerzo,6341.0,Rollo Clasico de tiramisú,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,36 VILLA DEL PRADO,Almuerzo,5493.0,La folie brownies x 15 personalizados,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,14 ENVIGADO,Desayuno,331.0,Coca-Cola Original,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,45 VERAGUAS,Desayuno,6341.0,Rollo Clasico de tiramisú,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Barranquilla,32 BARRANQUILLA,Almuerzo,5580.0,Pancakes de brownie y nutella,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,03 CHAPINERO,Desayuno,331.0,Coca-Cola Original,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,03 CHAPINERO,Almuerzo,79.0,Arandanos,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,29 ITAGUI,Desayuno,5580.0,Pancakes de brownie y nutella,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,01 USAQUEN,Almuerzo,3368.0,Helado Tradicional Arequipe Ins,DAIRY,Kitchen,UN,1.0,1.0
COL,Medellín,11 MANILA,Desayuno,328.0,Agua Sin Gas,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,15 ENGATIVA,Cena,5636.0,Mix bonbites.,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,06 COLINA,Almuerzo,3375.0,Helado Tradicional Frutos Rojos Ins,DAIRY,Kitchen,UN,1.0,1.0
COL,Cali,46 INGENIO,Almuerzo,328.0,Agua Sin Gas,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,46 INGENIO,Desayuno,5636.0,Mix bonbites.,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,15 ENGATIVA,Almuerzo,3375.0,Helado Tradicional Frutos Rojos Ins,DAIRY,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Cena,329.0,Agua con Gas,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Desayuno,5636.0,Mix bonbites.,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bucaramanga,42 CABECERA,Desayuno,3375.0,Helado Tradicional Frutos Rojos Ins,DAIRY,Kitchen,UN,1.0,1.0
COL,Bogotá,15 ENGATIVA,Desayuno,331.0,Coca-Cola Original,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,24 SAN FERNANDO,Almuerzo,5636.0,Mix bonbites.,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,08 ANDES,Cena,3435.0,Helado Coco - Paleta,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,11 MANILA,Desayuno,331.0,Coca-Cola Original,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,61 CHICO CINNABON,Almuerzo,5636.0,Mix bonbites.,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,36 VILLA DEL PRADO,Almuerzo,3474.0,Falafel con hummus,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,45 VERAGUAS,Cena,3368.0,Helado Tradicional Arequipe Ins,DAIRY,Kitchen,UN,1.0,1.0
COL,Bogotá,56 SANTAFE BOG,Cena,5636.0,Mix bonbites.,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,14 ENVIGADO,Desayuno,3511.0,Jar de Limon PROD,DAIRY,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Cena,3371.0,Helado Tradicional Maracuya Ins,DAIRY,Kitchen,UN,1.0,1.0
COL,Bogotá,06 COLINA,Almuerzo,5673.0,Wrap caprese,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Cena,3511.0,Jar de Limon PROD,DAIRY,Kitchen,UN,1.0,1.0
COL,Bucaramanga,42 CABECERA,Desayuno,3371.0,Helado Tradicional Maracuya Ins,DAIRY,Kitchen,UN,1.0,1.0
COL,Bogotá,38 KENNEDY,Cena,5675.0,Ensalada  Cesar,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,46 INGENIO,Cena,3511.0,Jar de Limon PROD,DAIRY,Kitchen,UN,1.0,1.0
COL,Bogotá,45 VERAGUAS,Almuerzo,3371.0,Helado Tradicional Maracuya Ins,DAIRY,Kitchen,UN,1.0,1.0
COL,Bogotá,08 ANDES,Almuerzo,5677.0,Ensalada de pollo crocante,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,14 ENVIGADO,Almuerzo,3525.0,Jar 3 Leches - Oreo Tres Leches Jar,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Cena,3375.0,Helado Tradicional Frutos Rojos Ins,DAIRY,Kitchen,UN,1.0,1.0
COL,Medellín,18 BELLO,Cena,5677.0,Ensalada de pollo crocante,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Pereira,28 PEREIRA,Cena,3525.0,Jar 3 Leches - Oreo Tres Leches Jar,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,38 KENNEDY,Cena,3435.0,Helado Coco - Paleta,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,01 USAQUEN,Almuerzo,57.0,Croissant Huevo y Tocineta,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,46 INGENIO,Cena,3526.0,Jar de Tiramisu - Oreo Tiramisu Jar,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,15 ENGATIVA,Cena,3435.0,Helado Coco - Paleta,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,58 VIVA MED,Cena,5747.0,Roll on the go CARAMELO PECANAS PF,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Cena,3538.0,Galleta Avena Frutos Rojos Vicio,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,24 SAN FERNANDO,Cena,3474.0,Falafel con hummus,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Barranquilla,32 BARRANQUILLA,Almuerzo,5992.0,Quinoa  especiada,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,38 KENNEDY,Desayuno,3609.0,Carne Smashed 80 gr,MEAT,Kitchen,UN,1.0,1.0
COL,Bogotá,06 COLINA,Almuerzo,3474.0,Falafel con hummus,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Cena,60.0,Muffin Huevo y Tocineta,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,15 ENGATIVA,Cena,80.0,Medio Banano,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,02 PARQUE 93,Almuerzo,3474.0,Falafel con hummus,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Barranquilla,32 BARRANQUILLA,Cena,6000.0,Pasta  integral (Saltear con pesto),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,24 SAN FERNANDO,Cena,80.0,Medio Banano,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bucaramanga,42 CABECERA,Desayuno,351.0,Combo Huevos,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,03 CHAPINERO,Cena,6000.0,Pasta  integral (Saltear con pesto),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,46 INGENIO,Almuerzo,80.0,Medio Banano,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,36 VILLA DEL PRADO,Cena,3511.0,Jar de Limon PROD,DAIRY,Kitchen,UN,1.0,1.0
COL,Bogotá,69 ARRECIFE,Cena,2571.0,Tapa bowl kraft grande⭕️,PACKAGING,Kitchen,UN,1.0,1.0
COL,Bogotá,08 ANDES,Desayuno,83.0,Base Yogurt 180g,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,46 INGENIO,Desayuno,3525.0,Jar 3 Leches - Oreo Tres Leches Jar,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Barranquilla,32 BARRANQUILLA,Cena,6042.0,Cerdo BBQ + arroz achiotado y papa calentada + Bebida + Galleta de Avena,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cartagena,33 CARTAGENA,Cena,952.0,El Cubano,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,24 SAN FERNANDO,Desayuno,3525.0,Jar 3 Leches - Oreo Tres Leches Jar,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,38 KENNEDY,Desayuno,6127.0,Brunch sin culpa,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,06 COLINA,Almuerzo,952.0,El Cubano,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,29 ITAGUI,Desayuno,3526.0,Jar de Tiramisu - Oreo Tiramisu Jar,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Cena,6215.0,Pan pita,BAKERY,Kitchen,UN,1.0,1.0
COL,Pereira,28 PEREIRA,Almuerzo,952.0,El Cubano,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Cena,3526.0,Jar de Tiramisu - Oreo Tiramisu Jar,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,11 MANILA,Cena,6255.0,Desgranado de pollo  (B. KRAFT PEQUEÑO),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cartagena,33 CARTAGENA,Almuerzo,96.0,Frijol Paisa,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Cena,83.0,Base Yogurt 180g,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Barranquilla,32 BARRANQUILLA,Cena,6264.0,Breakfast burrito PICANTE,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,02 PARQUE 93,Cena,6342.0,Pancakes de tiramusú,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,13 CHIA,Almuerzo,90.0,Porcion Salsa Criolla,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,29 ITAGUI,Desayuno,6264.0,Breakfast burrito PICANTE,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,11 MANILA,Almuerzo,3625.0,PROD Rollo Clasico Canela,PRODUCTION,Kitchen,UN,1.0,1.0
COL,Barranquilla,32 BARRANQUILLA,Cena,90.0,Porcion Salsa Criolla,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,14 ENVIGADO,Desayuno,6271.0,Huevos espinaca y queso  con arepa,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,11 MANILA,Cena,3643.0,Caja mediana rollos⭕️,PACKAGING,Kitchen,UN,1.0,1.0
COL,Bogotá,08 ANDES,Desayuno,952.0,El Cubano,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,29 ITAGUI,Desayuno,6271.0,Huevos espinaca y queso  con arepa,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,29 ITAGUI,Desayuno,3643.0,Caja mediana rollos⭕️,PACKAGING,Kitchen,UN,1.0,1.0
COL,Bogotá,13 CHIA,Almuerzo,952.0,El Cubano,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Almuerzo,6341.0,Rollo Clasico de tiramisú,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,46 INGENIO,Cena,3645.0,Caja rollo mini⭕️,PACKAGING,Kitchen,UN,1.0,1.0
COL,Cartagena,33 CARTAGENA,Cena,96.0,Frijol Paisa,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,61 CHICO CINNABON,Almuerzo,6341.0,Rollo Clasico de tiramisú,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,36 VILLA DEL PRADO,Desayuno,117.0,Arepa Paisa,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,14 ENVIGADO,Desayuno,3526.0,Jar de Tiramisu - Oreo Tiramisu Jar,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,06 COLINA,Almuerzo,6341.0,Rollo Clasico de tiramisú,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,11 MANILA,Almuerzo,3646.0,Carton bonbites⭕️,PACKAGING,Kitchen,UN,1.0,1.0
COL,Medellín,18 BELLO,Almuerzo,3526.0,Jar de Tiramisu - Oreo Tiramisu Jar,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cartagena,33 CARTAGENA,Cena,79.0,Arandanos,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,38 KENNEDY,Desayuno,3651.0,Rollo Clasico Caramelo Pecanas,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,36 VILLA DEL PRADO,Cena,3538.0,Galleta Avena Frutos Rojos Vicio,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Barranquilla,32 BARRANQUILLA,Desayuno,3028.0,Focaccia Pollo Aguacate - Pret,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cartagena,33 CARTAGENA,Cena,3657.0,Minibon de Caramelo y Pecanas,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,65 CALLE 109,Desayuno,3538.0,Galleta Avena Frutos Rojos Vicio,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,06 COLINA,Almuerzo,31.0,Falafel 5 Und,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,57 SANTAFE MED,Cena,3658.0,2-pack (Rollo Clasico),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Cena,3584.0,Sanduche pollo apanado,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,18 BELLO,Cena,31.0,Falafel 5 Und,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,18 BELLO,Almuerzo,3658.0,2-pack (Rollo Clasico),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bucaramanga,42 CABECERA,Almuerzo,110.0,Porcion de Fruta,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,13 CHIA,Almuerzo,31.0,Falafel 5 Und,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,45 VERAGUAS,Cena,3662.0,9-pack Minibon,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,11 MANILA,Almuerzo,110.0,Porcion de Fruta,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Almuerzo,31.0,Falafel 5 Und,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,24 SAN FERNANDO,Cena,3664.0,16-pack Bonbites,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cartagena,33 CARTAGENA,Desayuno,117.0,Arepa Paisa,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Pereira,28 PEREIRA,Cena,3122.0,Cuchara,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cartagena,33 CARTAGENA,Almuerzo,370.0,Salsa Verde,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,66 PLAZA CLARO CINNA,Cena,3643.0,Caja mediana rollos⭕️,PACKAGING,Kitchen,UN,1.0,1.0
COL,Medellín,29 ITAGUI,Cena,32.0,Almendras Fileteada,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,08 ANDES,Cena,370.0,Salsa Verde,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,15 ENGATIVA,Almuerzo,3643.0,Caja mediana rollos⭕️,PACKAGING,Kitchen,UN,1.0,1.0
COL,Cartagena,33 CARTAGENA,Cena,3266.0,SIN Tocineta,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Desayuno,401.0,Pico de Gallo,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,58 VIVA MED,Almuerzo,3643.0,Caja mediana rollos⭕️,PACKAGING,Kitchen,UN,1.0,1.0
COL,Bogotá,15 ENGATIVA,Cena,329.0,Agua con Gas,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,55 TITAN,Almuerzo,403.0,Agua Manantial con Gas 300 ml,DRINK,Kitchen,UN,1.0,1.0
COL,Medellín,57 SANTAFE MED,Cena,3643.0,Caja mediana rollos⭕️,PACKAGING,Kitchen,UN,1.0,1.0
COL,Cali,24 SAN FERNANDO,Cena,329.0,Agua con Gas,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Desayuno,403.0,Agua Manantial con Gas 300 ml,DRINK,Kitchen,UN,1.0,1.0
COL,Bucaramanga,42 CABECERA,Desayuno,3643.0,Caja mediana rollos⭕️,PACKAGING,Kitchen,UN,1.0,1.0
COL,Bucaramanga,42 CABECERA,Cena,329.0,Agua con Gas,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cartagena,33 CARTAGENA,Almuerzo,403.0,Agua Manantial con Gas 300 ml,DRINK,Kitchen,UN,1.0,1.0
COL,Bogotá,03 CHAPINERO,Cena,3645.0,Caja rollo mini⭕️,PACKAGING,Kitchen,UN,1.0,1.0
COL,Bucaramanga,42 CABECERA,Almuerzo,329.0,Agua con Gas,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Desayuno,404.0,Coca-Cola 400 ml⭕️,DRINK,Kitchen,UN,1.0,1.0
COL,Medellín,14 ENVIGADO,Cena,3646.0,Carton bonbites⭕️,PACKAGING,Kitchen,UN,1.0,1.0
COL,Medellín,29 ITAGUI,Almuerzo,331.0,Coca-Cola Original,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,29 ITAGUI,Almuerzo,404.0,Coca-Cola 400 ml⭕️,DRINK,Kitchen,UN,1.0,1.0
COL,Bogotá,13 CHIA,Almuerzo,3646.0,Carton bonbites⭕️,PACKAGING,Kitchen,UN,1.0,1.0
COL,Cali,46 INGENIO,Desayuno,331.0,Coca-Cola Original,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,46 INGENIO,Desayuno,404.0,Coca-Cola 400 ml⭕️,DRINK,Kitchen,UN,1.0,1.0
COL,Bogotá,13 CHIA,Desayuno,3651.0,Rollo Clasico Caramelo Pecanas,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,03 CHAPINERO,Cena,3371.0,Helado Tradicional Maracuya Ins,DAIRY,Kitchen,UN,1.0,1.0
COL,Bogotá,03 CHAPINERO,Almuerzo,46.0,Vinagreta de Jalapenos,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cartagena,33 CARTAGENA,Desayuno,3658.0,2-pack (Rollo Clasico),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bucaramanga,42 CABECERA,Almuerzo,3474.0,Falafel con hummus,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Cena,46.0,Vinagreta de Jalapenos,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,36 VILLA DEL PRADO,Cena,3658.0,2-pack (Rollo Clasico),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,24 SAN FERNANDO,Desayuno,3511.0,Jar de Limon PROD,DAIRY,Kitchen,UN,1.0,1.0
COL,Pereira,28 PEREIRA,Almuerzo,46.0,Vinagreta de Jalapenos,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bucaramanga,42 CABECERA,Almuerzo,3658.0,2-pack (Rollo Clasico),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,18 BELLO,Almuerzo,3511.0,Jar de Limon PROD,DAIRY,Kitchen,UN,1.0,1.0
COL,Bogotá,02 PARQUE 93,Almuerzo,46.0,Vinagreta de Jalapenos,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,06 COLINA,Desayuno,3658.0,2-pack (Rollo Clasico),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cartagena,33 CARTAGENA,Desayuno,3525.0,Jar 3 Leches - Oreo Tres Leches Jar,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,15 ENGATIVA,Desayuno,1347.0,Chilaquiles,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,66 PLAZA CLARO CINNA,Almuerzo,3660.0,6-pack (Rollo Clasico),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,18 BELLO,Cena,3525.0,Jar 3 Leches - Oreo Tres Leches Jar,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,29 ITAGUI,Desayuno,1347.0,Chilaquiles,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,11 MANILA,Cena,3660.0,6-pack (Rollo Clasico),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,15 ENGATIVA,Desayuno,3525.0,Jar 3 Leches - Oreo Tres Leches Jar,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,08 ANDES,Almuerzo,1387.0,Combo Burrito + Coca Cola sin  Azucar,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Pereira,28 PEREIRA,Desayuno,3662.0,9-pack Minibon,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,08 ANDES,Desayuno,3525.0,Jar 3 Leches - Oreo Tres Leches Jar,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,38 KENNEDY,Cena,4731.0,Topping Pecanas,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,36 VILLA DEL PRADO,Cena,3662.0,9-pack Minibon,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,13 CHIA,Desayuno,3526.0,Jar de Tiramisu - Oreo Tiramisu Jar,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,18 BELLO,Almuerzo,4746.0,Cuatro Clasicos CANELA,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,38 KENNEDY,Almuerzo,3664.0,16-pack Bonbites,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,65 CALLE 109,Cena,3526.0,Jar de Tiramisu - Oreo Tiramisu Jar,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cartagena,33 CARTAGENA,Desayuno,4746.0,Cuatro Clasicos CANELA,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,57 SANTAFE MED,Desayuno,3664.0,16-pack Bonbites,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
