order_day,order_hour,kitchen_id,sku,name,item_type,is_combo,total_units,total_price_gross,country
46152.0,7.0,38 KENNEDY,20.0,Tomate,modifier,0,2.0,0.0,COL
46152.0,7.0,38 KENNEDY,2193.0,Brunch Californiano,principal,0,1.0,62900.0,COL
46152.0,7.0,38 KENNEDY,2194.0,Maple Bacon Pancakes,principal,0,1.0,26900.0,COL
46152.0,7.0,38 KENNEDY,2194.0,Pancakes con Tocineta,principal,0,3.0,80700.0,COL
46152.0,7.0,38 KENNEDY,2605.0,Brunch de Regalo,principal,0,1.0,75900.0,COL
46152.0,7.0,38 KENNEDY,2729.0,Sándwich Pollo & Aguacate,principal,0,1.0,32500.0,COL
46152.0,7.0,38 KENNEDY,2899.0,Calentado Santarrosano,principal,0,4.0,124200.0,COL
46152.0,7.0,38 KENNEDY,2910.0,Blueberry Pancakes,modifier,0,1.0,0.0,COL
46152.0,7.0,38 KENNEDY,2910.0,Pancakes De Arándanos,principal,0,1.0,26500.0,COL
46152.0,7.0,38 KENNEDY,2910.0,Pancakes de Arándanos,principal,0,1.0,28500.0,COL
46152.0,7.0,38 KENNEDY,3063.0,Mini Blueberry Pancakes,principal,0,4.0,75600.0,COL
46152.0,7.0,38 KENNEDY,3063.0,Mini Pancakes de Arándanos,principal,0,4.0,75600.0,COL
46152.0,7.0,38 KENNEDY,3122.0,"Sí, Cubiertos",modifier,0,4.0,0.0,COL
46152.0,7.0,38 KENNEDY,32.0,Almendras Fileteadas,modifier,0,4.0,11600.0,COL
46152.0,7.0,38 KENNEDY,3445.0,Egg & Bacon Pandewaffle,principal,0,2.0,57800.0,COL
46152.0,7.0,38 KENNEDY,3525.0,Oreo Tres Leches Jar,principal,0,1.0,12900.0,COL
46152.0,7.0,38 KENNEDY,3526.0,Oreo Tiramisú Jar,principal,0,1.0,12900.0,COL
46152.0,7.0,38 KENNEDY,3537.0,Galleta de Red Velvet,principal,0,4.0,43600.0,COL
46152.0,7.0,38 KENNEDY,3538.0,Galleta De Avena Y Frutos Rojos,principal,0,1.0,10900.0,COL
46152.0,7.0,38 KENNEDY,3649.0,Cinnabon Clásico,principal,0,1.0,15500.0,COL
46152.0,7.0,38 KENNEDY,3652.0,Bonbites Clásicos,principal,0,2.0,21800.0,COL
46152.0,7.0,38 KENNEDY,3654.0,Bonbites Caramelo Pecanas,principal,0,1.0,16500.0,COL
46152.0,7.0,38 KENNEDY,3659.0,Cinnapack Clásico x4,principal,0,1.0,49900.0,COL
46152.0,7.0,38 KENNEDY,374.0,Limonada Natural,modifier,0,2.0,0.0,COL
46152.0,7.0,38 KENNEDY,3812.0,Salsa de Frutos Rojos,modifier,0,1.0,1900.0,COL
46152.0,7.0,38 KENNEDY,384.0,"Si, Cubiertos",modifier,0,5.0,0.0,COL
46152.0,7.0,38 KENNEDY,384.0,"Si, Cubiertos",modifier,1,2.0,0.0,COL
46152.0,7.0,38 KENNEDY,384.0,"Sí, Cubiertos",modifier,0,18.0,0.0,COL
46152.0,7.0,38 KENNEDY,386.0,Cebolla,modifier,0,2.0,0.0,COL
46152.0,7.0,38 KENNEDY,389.0,Queso Mozzarella,modifier,0,1.0,0.0,COL
46152.0,7.0,38 KENNEDY,4746.0,4 rollos canela,modifier,0,1.0,0.0,COL
46152.0,7.0,38 KENNEDY,5002.0,Healthy Bowl,principal,0,1.0,20900.0,COL
46152.0,7.0,38 KENNEDY,5003.0,Fruta,principal,0,1.0,9900.0,COL
46152.0,7.0,38 KENNEDY,5003.0,Porción de Fruta,principal,0,1.0,9900.0,COL
46152.0,7.0,38 KENNEDY,5004.0,Açai Bowl,principal,0,8.0,207200.0,COL
46152.0,7.0,38 KENNEDY,5004.0,Bowl De Açai,principal,0,1.0,25900.0,COL
46152.0,7.0,38 KENNEDY,5004.0,Bowl de Açai,principal,0,1.0,24500.0,COL
46152.0,7.0,38 KENNEDY,5005.0,Bowl de Yogurt,principal,0,1.0,22900.0,COL
46152.0,7.0,38 KENNEDY,5006.0,French Toast,principal,0,4.0,103600.0,COL
46152.0,7.0,38 KENNEDY,5008.0,Ham & Cheese Croissant,principal,0,4.0,86000.0,COL
46152.0,7.0,38 KENNEDY,5010.0,Tostada de Aguacate,principal,0,2.0,47800.0,COL
46152.0,7.0,38 KENNEDY,5033.0,Nutella Pancakes,principal,0,2.0,51800.0,COL
46152.0,7.0,38 KENNEDY,5033.0,Pancakes de Nutella,principal,0,1.0,25900.0,COL
46152.0,7.0,38 KENNEDY,5041.0,Nutella,modifier,0,1.0,6500.0,COL
46152.0,7.0,38 KENNEDY,5066.0,Brunch For One,principal,0,6.0,207000.0,COL
46152.0,7.0,38 KENNEDY,5066.0,Brunch Personal,principal,0,11.0,379500.0,COL
46152.0,7.0,38 KENNEDY,5066.0,Combo Personal,principal,0,2.0,69000.0,COL
46152.0,7.0,38 KENNEDY,5066.0,Desayuno Personal,principal,0,1.0,35500.0,COL
46152.0,7.0,38 KENNEDY,5346.0,Calentado Sabanero,principal,0,3.0,103500.0,COL
46152.0,7.0,38 KENNEDY,5355.0,Avocado Feta Toast,principal,0,2.0,47800.0,COL
46152.0,7.0,38 KENNEDY,5356.0,Huevos Revueltos,principal,0,2.0,35800.0,COL
46152.0,7.0,38 KENNEDY,5357.0,BLT Sandwich,principal,0,1.0,25900.0,COL
46152.0,7.0,38 KENNEDY,5359.0,Egg Bacon & Cheese Croissant,principal,0,5.0,134500.0,COL
46152.0,7.0,38 KENNEDY,5360.0,"Croissant de Huevo, Jamón y Queso",principal,0,1.0,24500.0,COL
46152.0,7.0,38 KENNEDY,5361.0,Huevos Criollos,principal,0,2.0,33000.0,COL
46152.0,7.0,38 KENNEDY,5481.0,Burrito Falafel (Vegetariano),principal,0,1.0,17900.0,COL
46152.0,7.0,38 KENNEDY,5540.0,Combo Sándwich Pollo Crocante 22cm,principal,0,1.0,46500.0,COL
46152.0,7.0,38 KENNEDY,5541.0,Combo Sándwich Mexicano 22cm,principal,0,1.0,39900.0,COL
46152.0,7.0,38 KENNEDY,56.0,Arma Tu Power Bowl,principal,0,1.0,23900.0,COL
46152.0,7.0,38 KENNEDY,56.0,Arma tu Powerbowl,principal,0,7.0,167300.0,COL
46152.0,7.0,38 KENNEDY,5641.0,Papas a la Francesa,modifier,0,2.0,0.0,COL
46152.0,7.0,38 KENNEDY,57.0,Croissant de Huevo y Tocineta,principal,0,3.0,80700.0,COL
46152.0,7.0,38 KENNEDY,60.0,Egg & Bacon Muffin,principal,0,1.0,25900.0,COL
46152.0,7.0,38 KENNEDY,60.0,Egg & Bacon Muffin,modifier,0,1.0,0.0,COL
46152.0,7.0,38 KENNEDY,60.0,Muffin de Huevo y Tocineta,principal,0,3.0,77700.0,COL
46152.0,7.0,38 KENNEDY,604.0,Jugo De Naranja,principal,0,2.0,21800.0,COL
46152.0,7.0,38 KENNEDY,604.0,Jugo de Naranja,principal,0,15.0,163500.0,COL
46152.0,7.0,38 KENNEDY,6127.0,Sandwich pandewaffle + hash brown,principal,0,1.0,38900.0,COL
46152.0,7.0,38 KENNEDY,6264.0,Breakfast Burrito Picante,principal,0,1.0,19900.0,COL
46152.0,7.0,38 KENNEDY,63.0,Classic Pancakes,principal,0,6.0,176600.0,COL
46152.0,7.0,38 KENNEDY,63.0,Pancakes Clásicos,principal,0,2.0,49400.0,COL
46152.0,7.0,38 KENNEDY,6342.0,Pancakes Tiramisú - NEW!,principal,0,2.0,49800.0,COL
46152.0,7.0,38 KENNEDY,6346.0,Brunch amor de mamá,principal,1,15.0,1423500.0,COL
46152.0,7.0,38 KENNEDY,69.0,Mega Croissant,modifier,0,1.0,10900.0,COL
46152.0,7.0,38 KENNEDY,77.0,Granola,modifier,0,8.0,0.0,COL
46152.0,7.0,38 KENNEDY,79.0,Arándanos,modifier,0,2.0,5800.0,COL
46152.0,7.0,38 KENNEDY,80.0,Banano,modifier,0,12.0,7600.0,COL
46152.0,7.0,38 KENNEDY,807.0,Arma Tu Fruit Bowl,principal,0,1.0,18500.0,COL
46152.0,7.0,38 KENNEDY,810.0,Piña,modifier,0,2.0,0.0,COL
46152.0,7.0,38 KENNEDY,812.0,Papaya,modifier,0,2.0,0.0,COL
46152.0,7.0,38 KENNEDY,82.0,Fresas,modifier,0,10.0,3800.0,COL
46152.0,7.0,38 KENNEDY,83.0,Yogurt Griego,modifier,0,5.0,0.0,COL
46152.0,7.0,38 KENNEDY,84.0,Açai,modifier,0,3.0,8700.0,COL
46152.0,7.0,38 KENNEDY,952.0,Calentado Caribe,principal,0,2.0,89000.0,COL
46152.0,7.0,38 KENNEDY,965.0,Huevo frito,modifier,0,1.0,2900.0,COL
46152.0,7.0,42 CABECERA,1090.0,Jugo de Mandarina,principal,0,16.0,174400.0,COL
46152.0,7.0,42 CABECERA,1090.0,Jugo de mandarina natural 300 ml.,modifier,0,1.0,2900.0,COL
46152.0,7.0,42 CABECERA,110.0,Porción de Fruta,principal,0,2.0,19800.0,COL
46152.0,7.0,42 CABECERA,112.0,Calentado Paisa,principal,0,2.0,44400.0,COL
46152.0,7.0,42 CABECERA,118.0,Croissant de Huevo y Jamón,principal,0,1.0,25900.0,COL
46152.0,7.0,42 CABECERA,1348.0,Breakfast Burrito,principal,0,2.0,37400.0,COL
46152.0,7.0,42 CABECERA,1348.0,Burrito de Huevo,principal,0,1.0,27900.0,COL
46152.0,7.0,42 CABECERA,1613.0,Porción Hash Browns,principal,0,3.0,40500.0,COL
46152.0,7.0,42 CABECERA,20.0,Tomate,modifier,0,1.0,0.0,COL
46152.0,7.0,42 CABECERA,2194.0,Pancakes con Tocineta,principal,0,4.0,107600.0,COL
46152.0,7.0,42 CABECERA,2605.0,Brunch de Regalo,principal,0,1.0,75900.0,COL
46152.0,7.0,42 CABECERA,2910.0,Blueberry Pancakes,principal,0,2.0,57000.0,COL
46152.0,7.0,42 CABECERA,2910.0,Pancakes de Arándanos,principal,0,1.0,27900.0,COL
46152.0,7.0,42 CABECERA,3063.0,Mini Pancakes de Arándanos,principal,0,2.0,37800.0,COL
46152.0,7.0,42 CABECERA,3122.0,"Sí, Cubiertos",modifier,0,8.0,0.0,COL
46152.0,7.0,42 CABECERA,331.0,Coca-Cola Original 400 ml,modifier,0,1.0,0.0,COL
46152.0,7.0,42 CABECERA,3445.0,Egg & Bacon Pandewaffle,principal,0,1.0,28900.0,COL
46152.0,7.0,42 CABECERA,351.0,Combo Huevos Revueltos,principal,0,1.0,22500.0,COL
46152.0,7.0,42 CABECERA,352.0,Huevos Revueltos,principal,0,1.0,15500.0,COL
46152.0,7.0,42 CABECERA,3522.0,Oreo Cheesecake Jar,modifier,0,1.0,0.0,COL
46152.0,7.0,42 CABECERA,3523.0,Oreo Key Lime Jar,principal,0,1.0,12900.0,COL
46152.0,7.0,42 CABECERA,3525.0,Oreo Tres Leches Jar,principal,0,1.0,12900.0,COL
46152.0,7.0,42 CABECERA,3525.0,Oreo Tres Leches Jar,modifier,0,1.0,0.0,COL
46152.0,7.0,42 CABECERA,3526.0,Oreo Tiramisú Jar,principal,0,1.0,12900.0,COL
46152.0,7.0,42 CABECERA,3535.0,Galleta de Chunks de Chocolate,principal,0,1.0,10900.0,COL
46152.0,7.0,42 CABECERA,3581.0,Sándwich Jamón 22cm,principal,0,2.0,53800.0,COL
46152.0,7.0,42 CABECERA,3652.0,Bonbites Clásicos,principal,0,1.0,10900.0,COL
46152.0,7.0,42 CABECERA,3660.0,Cinnapack Clásico x6,principal,0,1.0,67900.0,COL
46152.0,7.0,42 CABECERA,374.0,Limonada,principal,0,1.0,7500.0,COL
46152.0,7.0,42 CABECERA,3807.0,Mini Classic Pancakes,principal,0,2.0,39000.0,COL
46152.0,7.0,42 CABECERA,3807.0,Mini Pancakes Clásicos,principal,0,5.0,97500.0,COL
46152.0,7.0,42 CABECERA,384.0,"Si, Cubiertos",modifier,0,13.0,0.0,COL
46152.0,7.0,42 CABECERA,384.0,"Si, Cubiertos",modifier,1,15.0,0.0,COL
46152.0,7.0,42 CABECERA,384.0,"Sí, Cubiertos",modifier,0,16.0,0.0,COL
46152.0,7.0,42 CABECERA,386.0,Cebolla,modifier,0,1.0,0.0,COL
46152.0,7.0,42 CABECERA,390.0,Jamón,modifier,0,1.0,1900.0,COL
46152.0,7.0,42 CABECERA,4749.0,6 rollos canela,modifier,0,1.0,0.0,COL
46152.0,7.0,42 CABECERA,4800.0,Porción de Pandewaffle,principal,0,2.0,35800.0,COL
46152.0,7.0,42 CABECERA,4800.0,Waffles de Yuca,principal,0,1.0,24500.0,COL
46152.0,7.0,42 CABECERA,4887.0,Papas Fritas,principal,0,1.0,9900.0,COL
46152.0,7.0,42 CABECERA,5002.0,Healthy Bowl,principal,0,1.0,20900.0,COL
46152.0,7.0,42 CABECERA,5003.0,Porcion de Fruta,principal,0,3.0,29700.0,COL
46152.0,7.0,42 CABECERA,5004.0,Açai Bowl,principal,0,1.0,25900.0,COL
46152.0,7.0,42 CABECERA,5005.0,Bowl de Yogurt,principal,0,1.0,22500.0,COL
46152.0,7.0,42 CABECERA,5006.0,French Toast,principal,0,5.0,129500.0,COL
46152.0,7.0,42 CABECERA,5008.0,Croissant de Jamón y Queso,principal,0,1.0,21500.0,COL
46152.0,7.0,42 CABECERA,5008.0,Ham & Cheese Croissant,principal,0,4.0,86000.0,COL
46152.0,7.0,42 CABECERA,5010.0,Avocado Feta Toast,principal,0,1.0,23900.0,COL
46152.0,7.0,42 CABECERA,5010.0,Tostada de Aguacate,principal,0,1.0,23900.0,COL
46152.0,7.0,42 CABECERA,5011.0,Huevos criollos,principal,0,2.0,33000.0,COL
46152.0,7.0,42 CABECERA,5015.0,Desayuno Para Dos,principal,0,1.0,63900.0,COL
46152.0,7.0,42 CABECERA,5033.0,Pancakes de Nutella,principal,0,1.0,25900.0,COL
46152.0,7.0,42 CABECERA,5066.0,Brunch For One,principal,0,5.0,172500.0,COL
46152.0,7.0,42 CABECERA,5066.0,Brunch Personal,principal,0,13.0,448500.0,COL
46152.0,7.0,42 CABECERA,5257.0,Jars x2,principal,0,1.0,25900.0,COL
46152.0,7.0,42 CABECERA,5346.0,Calentado Colombiano,principal,0,2.0,39800.0,COL
46152.0,7.0,42 CABECERA,5346.0,Calentado Sabanero,principal,0,2.0,69000.0,COL
46152.0,7.0,42 CABECERA,5355.0,Avocado Feta Toast,principal,0,1.0,20900.0,COL
46152.0,7.0,42 CABECERA,5358.0,Italian Croissant,principal,0,2.0,67000.0,COL
46152.0,7.0,42 CABECERA,5359.0,Egg Bacon & Cheese Croissant,principal,0,6.0,161400.0,COL
46152.0,7.0,42 CABECERA,5360.0,Egg Ham & Cheese Croissant,principal,0,2.0,51800.0,COL
46152.0,7.0,42 CABECERA,5361.0,Huevos Criollos,principal,0,4.0,66000.0,COL
46152.0,7.0,42 CABECERA,56.0,Arma tu Powerbowl,principal,0,7.0,167300.0,COL
46152.0,7.0,42 CABECERA,5638.0,Desmechao' + Papas + Bebida,principal,0,1.0,43500.0,COL
46152.0,7.0,42 CABECERA,5641.0,Papas a la Francesa,modifier,0,1.0,0.0,COL
46152.0,7.0,42 CABECERA,57.0,Egg Bacon & Cheese Croissant,principal,0,1.0,26900.0,COL
46152.0,7.0,42 CABECERA,60.0,Egg & Bacon Muffin,principal,0,3.0,77700.0,COL
46152.0,7.0,42 CABECERA,60.0,Egg & Bacon Muffin,modifier,0,1.0,0.0,COL
46152.0,7.0,42 CABECERA,60.0,Muffin de Huevo y Tocineta,principal,0,7.0,179900.0,COL
46152.0,7.0,42 CABECERA,604.0,Jugo de Naranja,principal,0,16.0,174400.0,COL
46152.0,7.0,42 CABECERA,6125.0,Sandwich pandewaffle + portion de fruta,principal,0,1.0,35500.0,COL
46152.0,7.0,42 CABECERA,6127.0,Sandwich pandewaffle + hash brown,principal,0,1.0,38900.0,COL
46152.0,7.0,42 CABECERA,62.0,Pancakes de Avena,principal,0,1.0,24900.0,COL
46152.0,7.0,42 CABECERA,6269.0,Calentado Pollo y chorizo,principal,0,1.0,21900.0,COL
46152.0,7.0,42 CABECERA,6272.0,Huevos pericos con arepa,principal,0,1.0,14900.0,COL
46152.0,7.0,42 CABECERA,6274.0,Combo huevos con chorizo y arepa,principal,0,1.0,19900.0,COL
46152.0,7.0,42 CABECERA,6275.0,Combo Waffle Breakfast,principal,0,4.0,87600.0,COL
46152.0,7.0,42 CABECERA,63.0,Classic Pancakes,modifier,0,1.0,0.0,COL
46152.0,7.0,42 CABECERA,63.0,Classic Pancakes,principal,0,8.0,237600.0,COL
46152.0,7.0,42 CABECERA,63.0,Pancakes Clásicos,principal,0,2.0,50400.0,COL
46152.0,7.0,42 CABECERA,6344.0,Brunch para mamá minibon,principal,1,2.0,105800.0,COL
46152.0,7.0,42 CABECERA,6346.0,Brunch amor de mamá,principal,1,25.0,2372500.0,COL
46152.0,7.0,42 CABECERA,6348.0,Brunch tesoro para mamá,principal,1,1.0,79900.0,COL
46152.0,7.0,42 CABECERA,69.0,Mega Croissant,modifier,0,2.0,21800.0,COL
46152.0,7.0,42 CABECERA,77.0,Granola,modifier,0,7.0,0.0,COL
46152.0,7.0,42 CABECERA,79.0,Arándanos,modifier,0,1.0,2900.0,COL
46152.0,7.0,42 CABECERA,80.0,Banano,modifier,0,7.0,0.0,COL
46152.0,7.0,42 CABECERA,82.0,Fresas,modifier,0,7.0,0.0,COL
46152.0,7.0,42 CABECERA,83.0,Yogurt Griego,modifier,0,3.0,0.0,COL
46152.0,7.0,42 CABECERA,84.0,Açai,modifier,0,4.0,11600.0,COL
46152.0,7.0,42 CABECERA,881.0,Calentado Paisa x2,principal,0,1.0,38900.0,COL
46152.0,7.0,45 VERAGUAS,1090.0,Jugo de Mandarina,principal,0,3.0,32700.0,COL
46152.0,7.0,45 VERAGUAS,1119.0,Arma Tu Calentado,principal,0,1.0,31500.0,COL
46152.0,7.0,45 VERAGUAS,1439.0,Arroz achiotado,modifier,0,1.0,0.0,COL
46152.0,7.0,45 VERAGUAS,1613.0,Hash Browns,principal,0,1.0,13500.0,COL
46152.0,7.0,45 VERAGUAS,1613.0,Porción Hash Browns,principal,0,1.0,13500.0,COL
46152.0,7.0,45 VERAGUAS,24.0,Aguacate en cubos,modifier,0,1.0,0.0,COL
46152.0,7.0,45 VERAGUAS,3122.0,"Sí, Cubiertos",modifier,0,2.0,0.0,COL
46152.0,7.0,45 VERAGUAS,3652.0,Bonbites Clásicos,principal,0,1.0,11500.0,COL
46152.0,7.0,45 VERAGUAS,384.0,"Si, Cubiertos",modifier,1,4.0,0.0,COL
46152.0,7.0,45 VERAGUAS,389.0,Queso rallado,modifier,0,1.0,0.0,COL
46152.0,7.0,45 VERAGUAS,5003.0,Porcion de Fruta,principal,0,1.0,9900.0,COL
46152.0,7.0,45 VERAGUAS,5004.0,Bowl De Açai,principal,0,1.0,25900.0,COL
46152.0,7.0,45 VERAGUAS,5066.0,Brunch Personal,principal,0,1.0,34500.0,COL
46152.0,7.0,45 VERAGUAS,5066.0,Desayuno Personal,principal,0,1.0,35500.0,COL
46152.0,7.0,45 VERAGUAS,5096.0,Carne molida,modifier,0,1.0,0.0,COL
46152.0,7.0,45 VERAGUAS,5349.0,Bandeja Paisa,principal,0,1.0,44900.0,COL
46152.0,7.0,45 VERAGUAS,5478.0,Breakfast Chorizo Burrito,principal,0,2.0,49800.0,COL
46152.0,7.0,45 VERAGUAS,56.0,Arma Tu Power Bowl,principal,0,1.0,23900.0,COL
46152.0,7.0,45 VERAGUAS,56.0,Arma tu Powerbowl,principal,0,1.0,23900.0,COL
46152.0,7.0,45 VERAGUAS,60.0,Muffin De Huevo Y Tocineta,principal,0,1.0,24500.0,COL
46152.0,7.0,45 VERAGUAS,604.0,Jugo de Naranja,principal,0,2.0,21800.0,COL
46152.0,7.0,45 VERAGUAS,6273.0,mini Pancakes de choclo,principal,0,1.0,10900.0,COL
46152.0,7.0,45 VERAGUAS,63.0,Classic Pancakes,principal,0,1.0,30500.0,COL
46152.0,7.0,45 VERAGUAS,6344.0,Brunch para mamá minibon,principal,1,1.0,52900.0,COL
46152.0,7.0,45 VERAGUAS,6346.0,Brunch amor de mamá,principal,1,5.0,474500.0,COL
46152.0,7.0,45 VERAGUAS,77.0,Granola,modifier,0,2.0,0.0,COL
46152.0,7.0,45 VERAGUAS,80.0,Banano,modifier,0,2.0,0.0,COL
46152.0,7.0,45 VERAGUAS,82.0,Fresas,modifier,0,2.0,0.0,COL
46152.0,7.0,45 VERAGUAS,83.0,Yogurt Griego,modifier,0,1.0,0.0,COL
46152.0,7.0,45 VERAGUAS,84.0,Açai,modifier,0,1.0,2900.0,COL
46152.0,7.0,45 VERAGUAS,952.0,Calentado Cubano,principal,0,1.0,17900.0,COL
46152.0,7.0,45 VERAGUAS,968.0,Maduritos,modifier,0,1.0,0.0,COL
46152.0,7.0,46 INGENIO,1054.0,Tocineta,modifier,0,1.0,6500.0,COL
46152.0,7.0,46 INGENIO,1090.0,Jugo De Mandarina,principal,0,1.0,10900.0,COL
46152.0,7.0,46 INGENIO,1090.0,Jugo de Mandarina,principal,0,19.0,207100.0,COL
46152.0,7.0,46 INGENIO,110.0,Porción de Fruta,principal,0,6.0,59400.0,COL
46152.0,7.0,46 INGENIO,1119.0,Arma tu Calentado,principal,0,1.0,31500.0,COL
46152.0,7.0,46 INGENIO,112.0,Calentado Paisa,principal,0,3.0,65700.0,COL
46152.0,7.0,46 INGENIO,1347.0,Chilaquiles,principal,0,1.0,30500.0,COL
46152.0,7.0,46 INGENIO,1348.0,Burrito de Huevo,principal,0,1.0,27900.0,COL
46152.0,7.0,46 INGENIO,1439.0,Arroz achiotado,modifier,0,1.0,0.0,COL
46152.0,7.0,46 INGENIO,20.0,Tomate,modifier,0,2.0,0.0,COL
46152.0,7.0,46 INGENIO,2194.0,Maple Bacon Pancakes,principal,0,1.0,26900.0,COL
46152.0,7.0,46 INGENIO,2194.0,Pancakes con Tocineta,principal,0,1.0,26900.0,COL
46152.0,7.0,46 INGENIO,24.0,Aguacate en cubos,modifier,0,1.0,0.0,COL
46152.0,7.0,46 INGENIO,2605.0,Brunch de Regalo,principal,0,1.0,75900.0,COL
46152.0,7.0,46 INGENIO,27.0,Maíz,modifier,0,2.0,0.0,COL
46152.0,7.0,46 INGENIO,2910.0,Blueberry Pancakes,modifier,0,1.0,0.0,COL
46152.0,7.0,46 INGENIO,2910.0,Pancakes de Arándanos,principal,0,1.0,28500.0,COL
46152.0,7.0,46 INGENIO,3063.0,Mini Pancakes de Arándanos,principal,0,3.0,56700.0,COL
46152.0,7.0,46 INGENIO,3122.0,"Sí, Cubiertos",modifier,0,1.0,0.0,COL
46152.0,7.0,46 INGENIO,3122.0,"Sí, cubiertos",modifier,0,1.0,0.0,COL
46152.0,7.0,46 INGENIO,332.0,Coca-Cola sin Azúcar 300ml,modifier,0,1.0,7500.0,COL
46152.0,7.0,46 INGENIO,3445.0,Egg & Bacon Pandewaffle,principal,0,6.0,184600.0,COL
46152.0,7.0,46 INGENIO,3445.0,Sandwich de Pandewaffle,principal,0,1.0,34500.0,COL
46152.0,7.0,46 INGENIO,3445.0,Sándwich Pandewaffle,principal,0,1.0,28900.0,COL
46152.0,7.0,46 INGENIO,3474.0,Falafel & Hummus,principal,0,1.0,15500.0,COL
46152.0,7.0,46 INGENIO,352.0,Huevos Revueltos,principal,0,2.0,35800.0,COL
46152.0,7.0,46 INGENIO,3525.0,Oreo Tres Leches Jar,principal,0,1.0,12900.0,COL
46152.0,7.0,46 INGENIO,3526.0,Oreo Tiramisú Jar,principal,0,1.0,12900.0,COL
46152.0,7.0,46 INGENIO,3526.0,Oreo Tiramisú Jar.,principal,0,1.0,12900.0,COL
46152.0,7.0,46 INGENIO,3535.0,Galleta De Chunks De Chocolate,principal,0,1.0,10900.0,COL
46152.0,7.0,46 INGENIO,3537.0,Galleta de Red Velvet,principal,0,1.0,10900.0,COL
46152.0,7.0,46 INGENIO,3652.0,Bonbites Clásicos,principal,0,1.0,11500.0,COL
46152.0,7.0,46 INGENIO,3704.0,Muffin de Hamburguesa,principal,0,1.0,25900.0,COL
46152.0,7.0,46 INGENIO,374.0,Limonada,modifier,0,3.0,0.0,COL
46152.0,7.0,46 INGENIO,374.0,Limonada,principal,0,1.0,7500.0,COL
46152.0,7.0,46 INGENIO,374.0,Limonada Natural,modifier,0,1.0,0.0,COL
46152.0,7.0,46 INGENIO,3807.0,Mini Classic Pancakes,principal,0,2.0,39000.0,COL
46152.0,7.0,46 INGENIO,3807.0,Mini Pancakes Clásicos,principal,0,2.0,39000.0,COL
46152.0,7.0,46 INGENIO,384.0,"Si, Cubiertos",modifier,0,7.0,0.0,COL
46152.0,7.0,46 INGENIO,384.0,"Si, Cubiertos",modifier,1,13.0,0.0,COL
46152.0,7.0,46 INGENIO,384.0,"Si, cubiertos",modifier,0,2.0,0.0,COL
46152.0,7.0,46 INGENIO,384.0,"Sí, Cubiertos",modifier,0,19.0,0.0,COL
46152.0,7.0,46 INGENIO,386.0,Cebolla,modifier,0,1.0,0.0,COL
46152.0,7.0,46 INGENIO,389.0,Queso,modifier,0,2.0,0.0,COL
46152.0,7.0,46 INGENIO,4800.0,Waffles De Yuca,principal,0,1.0,17900.0,COL
46152.0,7.0,46 INGENIO,4937.0,Pollo a las hierbas,modifier,0,1.0,0.0,COL
46152.0,7.0,46 INGENIO,5002.0,Bowl De Frutas,principal,0,1.0,20900.0,COL
46152.0,7.0,46 INGENIO,5002.0,Bowl de Fruta,principal,0,1.0,20900.0,COL
46152.0,7.0,46 INGENIO,5002.0,Healthy Bowl,principal,0,2.0,41800.0,COL
46152.0,7.0,46 INGENIO,5003.0,Porcion de Fruta,principal,0,2.0,19800.0,COL
46152.0,7.0,46 INGENIO,5003.0,Porción de Fruta,principal,0,1.0,9900.0,COL
46152.0,7.0,46 INGENIO,5004.0,Açai Bowl,principal,0,1.0,24900.0,COL
46152.0,7.0,46 INGENIO,5006.0,French Toast,principal,0,2.0,51800.0,COL
46152.0,7.0,46 INGENIO,5006.0,Tostadas Francesas,principal,0,1.0,25900.0,COL
46152.0,7.0,46 INGENIO,5008.0,Ham & Cheese Croissant,principal,0,3.0,64500.0,COL
46152.0,7.0,46 INGENIO,5010.0,Tostada de Aguacate,principal,0,2.0,47800.0,COL
46152.0,7.0,46 INGENIO,5033.0,Nutella Pancakes,principal,0,1.0,25900.0,COL
46152.0,7.0,46 INGENIO,5066.0,Brunch For One,principal,0,8.0,276000.0,COL
46152.0,7.0,46 INGENIO,5066.0,Brunch Personal,principal,0,9.0,310500.0,COL
46152.0,7.0,46 INGENIO,510.0,Brownie,principal,0,1.0,9900.0,COL
46152.0,7.0,46 INGENIO,5275.0,Hummus de garbanzo,modifier,0,1.0,0.0,COL
46152.0,7.0,46 INGENIO,5346.0,Calentado Colombiano,principal,0,1.0,19900.0,COL
46152.0,7.0,46 INGENIO,5346.0,Calentado Sabanero,principal,0,1.0,34500.0,COL
46152.0,7.0,46 INGENIO,5355.0,Avocado Feta Toast,principal,0,1.0,23900.0,COL
46152.0,7.0,46 INGENIO,5358.0,Italian Croissant,principal,0,1.0,33500.0,COL
46152.0,7.0,46 INGENIO,5359.0,"Croissant De Huevo, Tocineta Y Queso",principal,0,1.0,26900.0,COL
46152.0,7.0,46 INGENIO,5359.0,Egg Bacon & Cheese Croissant,principal,0,2.0,53800.0,COL
46152.0,7.0,46 INGENIO,5360.0,Egg Ham & Cheese Croissant,principal,0,2.0,51800.0,COL
46152.0,7.0,46 INGENIO,5613.0,Cerdo Baby-Q + Papas + Bebida,principal,0,1.0,38500.0,COL
46152.0,7.0,46 INGENIO,5634.0,Chocolate Roll On The Go,principal,0,1.0,11500.0,COL
